ID,Link,Address,Sale Type,Sale Date,Price,Page Number
912990d4-59d7-48c5-9c5e-c22bb4bfb6a7,/adresse/vejlebrovej-82-2-th-2635-ishoej-01830850__82__2__th,,"Vejlebrovej 82, 2. th.2635 Ishøj",Tvangsauktion,20-09-2010,4
2ea1fd2e-b057-4fe3-a6ff-10a27661378f,/adresse/vejlebrovej-80-3-mf-2635-ishoej-01830850__80__3__mf,,"Vejlebrovej 80, 3. mf.2635 Ishøj",Tvangsauktion,12-10-2009,4
2ea1fd2e-b057-4fe3-a6ff-10a27661378f,/adresse/vejlebrovej-80-3-mf-2635-ishoej-01830850__80__3__mf,,Fri handel,22-05-2006,851.400,4
2ea1fd2e-b057-4fe3-a6ff-10a27661378f,/adresse/vejlebrovej-80-3-mf-2635-ishoej-01830850__80__3__mf,,Fri handel,24-01-2000,349.000,4
396da31f-6a51-4cb0-975a-056255beb760,/adresse/vejlebrovej-76-3-1-2635-ishoej-01830850__76__3___1,,"Vejlebrovej 76, 3. 1.2635 Ishøj",Tvangsauktion,20-09-2011,4
a9ca1ad0-2c68-4f53-a5b0-2ac9f3d08c68,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,,"Vejlebrovej 76, 2. 3.2635 Ishøj",Tvangsauktion,20-04-2010,4
a9ca1ad0-2c68-4f53-a5b0-2ac9f3d08c68,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,,Fri handel,05-05-2008,717.018,4
a9ca1ad0-2c68-4f53-a5b0-2ac9f3d08c68,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,,Fri handel,27-06-2003,635.765,4
f5b4a9c8-6497-4eec-b546-0c4f74313403,/adresse/vejlebrovej-70-3-3-2635-ishoej-01830850__70__3___3,,"Vejlebrovej 70, 3. 3.2635 Ishøj",Tvangsauktion,16-11-2015,4
f5b4a9c8-6497-4eec-b546-0c4f74313403,/adresse/vejlebrovej-70-3-3-2635-ishoej-01830850__70__3___3,,Fri handel,23-10-2006,1.042.000,4
f5b4a9c8-6497-4eec-b546-0c4f74313403,/adresse/vejlebrovej-70-3-3-2635-ishoej-01830850__70__3___3,,Fri handel,26-09-2006,760.000,4
3bf725d2-ac22-42dc-8ac6-b68ade3d3f34,/adresse/vejlebrovej-68-3-2-2635-ishoej-01830850__68__3___2,,"Vejlebrovej 68, 3. 2.2635 Ishøj",Tvangsauktion,17-06-2009,4
3bf725d2-ac22-42dc-8ac6-b68ade3d3f34,/adresse/vejlebrovej-68-3-2-2635-ishoej-01830850__68__3___2,,Fri handel,20-08-2006,703.032,4
3bf725d2-ac22-42dc-8ac6-b68ade3d3f34,/adresse/vejlebrovej-68-3-2-2635-ishoej-01830850__68__3___2,,Fri handel,01-08-2002,485.357,4
25ee5a09-8008-4e38-9b4d-ee6a67d6a62a,/adresse/vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,,"Vejlebrovej 62, 3. mf.2635 Ishøj",Tvangsauktion,05-08-2013,4
25ee5a09-8008-4e38-9b4d-ee6a67d6a62a,/adresse/vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,,Fri handel,17-10-2000,367.740,4
25ee5a09-8008-4e38-9b4d-ee6a67d6a62a,/adresse/vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,,Fri handel,20-04-1992,190.000,4
bfcb725f-e80e-40c3-a639-c74b159ba35d,/adresse/vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,,"Vejlebrovej 60, 1. tv.2635 Ishøj",Tvangsauktion,14-11-2011,4
bfcb725f-e80e-40c3-a639-c74b159ba35d,/adresse/vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,,Fri handel,03-05-2006,1.578.623,4
bfcb725f-e80e-40c3-a639-c74b159ba35d,/adresse/vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,,Fri handel,26-11-2002,860.000,4
1c272b66-2fc8-473a-b0ab-2f9185cf4a4f,/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,,Vejlebrovej 14C2635 Ishøj,Tvangsauktion,05-07-2011,4
1c272b66-2fc8-473a-b0ab-2f9185cf4a4f,/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,,Fri handel,04-12-2006,2.917.000,4
177df47e-238f-4949-afd7-f5fea43607b7,/adresse/vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,,"Vejlebrovej 124, 3. mf.2635 Ishøj",Tvangsauktion,14-12-2011,4
177df47e-238f-4949-afd7-f5fea43607b7,/adresse/vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,,Fri handel,23-10-2006,869.005,4
177df47e-238f-4949-afd7-f5fea43607b7,/adresse/vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,,Fri handel,18-11-2002,469.000,4
5dda0475-79e1-44d3-9f58-f04a1072db5d,/adresse/vejlebrovej-120-3-th-2635-ishoej-01830850_120__3__th,,"Vejlebrovej 120, 3. th.2635 Ishøj",Tvangsauktion,11-03-2009,4
5dda0475-79e1-44d3-9f58-f04a1072db5d,/adresse/vejlebrovej-120-3-th-2635-ishoej-01830850_120__3__th,,Fri handel,01-06-2006,1.976.543,4
5dda0475-79e1-44d3-9f58-f04a1072db5d,/adresse/vejlebrovej-120-3-th-2635-ishoej-01830850_120__3__th,,Fri handel,01-07-2005,1.365.000,4
32e83999-8ea2-40df-b470-99613ec167f6,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,,"Vejlebrovej 118, 4. mf.2635 Ishøj",Tvangsauktion,22-03-2010,4
32e83999-8ea2-40df-b470-99613ec167f6,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,,Fri handel,25-06-2006,848.971,4
32e83999-8ea2-40df-b470-99613ec167f6,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,,Fri handel,24-04-2006,642.926,4
4dedd162-2172-49d0-8aef-19ce1d8af643,/adresse/vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,,"Vejlebrovej 114, 2. tv.2635 Ishøj",Tvangsauktion,06-03-2013,4
4dedd162-2172-49d0-8aef-19ce1d8af643,/adresse/vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,,Fri handel,09-11-2007,1.298.000,4
4dedd162-2172-49d0-8aef-19ce1d8af643,/adresse/vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,,Fri handel,12-02-2004,995.000,4
26d2eecf-2dad-40ca-ab5b-43030175de6a,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,,"Vejlebrovej 106, 3. th.2635 Ishøj",Tvangsauktion,15-06-2011,4
26d2eecf-2dad-40ca-ab5b-43030175de6a,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,,Fri handel,23-10-2001,963.536,4
26d2eecf-2dad-40ca-ab5b-43030175de6a,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,,Fri handel,22-04-2000,717.000,4
0d4f1328-ca14-4451-a968-d44f29a38db1,/adresse/vejlebrovej-102-1-tv-2635-ishoej-01830850_102__1__tv,,"Vejlebrovej 102, 1. tv.2635 Ishøj",Tvangsauktion,20-12-2010,4
0d4f1328-ca14-4451-a968-d44f29a38db1,/adresse/vejlebrovej-102-1-tv-2635-ishoej-01830850_102__1__tv,,Fri handel,13-09-2002,902.837,4
ed6203c1-426a-4951-9516-41299c6720cd,/adresse/ved-vandloebet-9-0-2610-roedovre-01750941___9_st____,,"Ved Vandløbet 9, st.2610 Rødovre",Tvangsauktion,16-12-2014,4
ed6203c1-426a-4951-9516-41299c6720cd,/adresse/ved-vandloebet-9-0-2610-roedovre-01750941___9_st____,,Fri handel,26-11-2006,1.650.000,4
ed6203c1-426a-4951-9516-41299c6720cd,/adresse/ved-vandloebet-9-0-2610-roedovre-01750941___9_st____,,Fri handel,29-05-2005,1.950.000,4
1b37d1f7-5f6a-43b3-97ca-6e91be1bf325,/adresse/ved-vandloebet-9-1-2610-roedovre-01750941___9__1____,,"Ved Vandløbet 9, 1.2610 Rødovre",Tvangsauktion,16-12-2014,4
1b37d1f7-5f6a-43b3-97ca-6e91be1bf325,/adresse/ved-vandloebet-9-1-2610-roedovre-01750941___9__1____,,Fri handel,26-11-2006,1.650.000,4
1b37d1f7-5f6a-43b3-97ca-6e91be1bf325,/adresse/ved-vandloebet-9-1-2610-roedovre-01750941___9__1____,,Fri handel,29-05-2005,1.950.000,4
490ac82b-886c-46a1-8f60-c900cbcb893d,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,,Ved Renden 472870 Dyssegård,Tvangsauktion,02-11-2022,5
490ac82b-886c-46a1-8f60-c900cbcb893d,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,,Fri handel,08-06-2015,5.600.000,5
490ac82b-886c-46a1-8f60-c900cbcb893d,/adresse/ved-renden-47-2870-dyssegaard-01570920__47_______,,Fri handel,31-03-1994,1.252.680,5
f9910370-4fdb-47a3-9ebc-088d46b9fab3,/adresse/ved-kagsaa-2b-2860-soeborg-01590956__2b_______,,Ved Kagså 2B2860 Søborg,Tvangsauktion,26-03-2014,5
f9910370-4fdb-47a3-9ebc-088d46b9fab3,/adresse/ved-kagsaa-2b-2860-soeborg-01590956__2b_______,,Fri handel,29-03-2004,1.286.800,5
f9910370-4fdb-47a3-9ebc-088d46b9fab3,/adresse/ved-kagsaa-2b-2860-soeborg-01590956__2b_______,,Fri handel,10-12-2001,1.040.000,5
0151750c-05a9-4cc9-87b6-9cb8b257ca1b,/adresse/vangeporten-3-1-2920-charlottenlund-01570907___3__1____,,"Vangeporten 3, 1.2920 Charlottenlund",Tvangsauktion,16-09-2024,5
0151750c-05a9-4cc9-87b6-9cb8b257ca1b,/adresse/vangeporten-3-1-2920-charlottenlund-01570907___3__1____,,Fri handel,08-12-2003,2.475.000,5
0151750c-05a9-4cc9-87b6-9cb8b257ca1b,/adresse/vangeporten-3-1-2920-charlottenlund-01570907___3__1____,,Fri handel,12-10-1998,1.950.000,5
227bb29d-2fb0-4fba-b8ba-e5930a8f70f3,/adresse/vangede-bygade-74-0-4-2820-gentofte-01570903__74_st___4,,"Vangede Bygade 74, st. 4.2820 Gentofte",Tvangsauktion,21-09-2009,5
227bb29d-2fb0-4fba-b8ba-e5930a8f70f3,/adresse/vangede-bygade-74-0-4-2820-gentofte-01570903__74_st___4,,Fri handel,10-01-2005,675.000,5
227bb29d-2fb0-4fba-b8ba-e5930a8f70f3,/adresse/vangede-bygade-74-0-4-2820-gentofte-01570903__74_st___4,,Fri handel,06-07-2001,500.000,5
4954b536-ad1d-4a39-8308-1a73d35219f8,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,,"Vangede Bygade 103, st. tv.2820 Gentofte",Tvangsauktion,04-01-2017,5
4954b536-ad1d-4a39-8308-1a73d35219f8,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,,Fri handel,25-02-2007,1.200.000,5
4954b536-ad1d-4a39-8308-1a73d35219f8,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,,Fri handel,25-04-1994,398.000,5
09402025-d3af-449a-8b8b-4a44d88c43c1,/adresse/vandmestervej-32b-2630-taastrup-01699122_32b_______,,Vandmestervej 32B2630 Taastrup,Tvangsauktion,22-04-2013,5
09402025-d3af-449a-8b8b-4a44d88c43c1,/adresse/vandmestervej-32b-2630-taastrup-01699122_32b_______,,Fri handel,09-01-2006,1.750.000,5
6736772f-ec09-414b-a69c-833e23eabd12,/adresse/vallensbaek-strandvej-270-2665-vallensbaek-strand-01871750_270_______,,Vallensbæk Strandvej 2702665 Vallensbæk Strand,Tvangsauktion,04-11-1992,5
67126447-a450-4494-a90e-29522ba7c233,/adresse/valeursvej-9-2900-hellerup-01570900___9_______,,Valeursvej 92900 Hellerup,Tvangsauktion,01-12-2010,5
67126447-a450-4494-a90e-29522ba7c233,/adresse/valeursvej-9-2900-hellerup-01570900___9_______,,Fri handel,27-08-2007,28.000.000,5
67126447-a450-4494-a90e-29522ba7c233,/adresse/valeursvej-9-2900-hellerup-01570900___9_______,,Fri handel,15-12-2004,11.000.000,5
e7f880ab-40ba-463a-a73f-89dbc0c4d237,/adresse/valbyvej-22-2-th-2630-taastrup-01699095__22__2__th,,"Valbyvej 22, 2. th.2630 Taastrup",Tvangsauktion,23-03-2011,5
e7f880ab-40ba-463a-a73f-89dbc0c4d237,/adresse/valbyvej-22-2-th-2630-taastrup-01699095__22__2__th,,Fri handel,02-09-2002,739.895,5
e7f880ab-40ba-463a-a73f-89dbc0c4d237,/adresse/valbyvej-22-2-th-2630-taastrup-01699095__22__2__th,,Fri handel,10-11-1998,336.060,5
65eebf61-62f5-4f26-8d37-1fc79ea1b04c,/adresse/ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,,"Ulrikkenborg Alle 39, 2. mf.2800 Kongens Lyngby",Tvangsauktion,15-08-2012,5
65eebf61-62f5-4f26-8d37-1fc79ea1b04c,/adresse/ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,,Fri handel,21-06-2006,1.399.000,5
65eebf61-62f5-4f26-8d37-1fc79ea1b04c,/adresse/ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,,Fri handel,14-09-2003,795.000,5
7f300dad-d1cc-43e9-99cf-bc247c5259b2,/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,,Ulborgvej 162760 Måløv,Tvangsauktion,18-04-2017,5
7f300dad-d1cc-43e9-99cf-bc247c5259b2,/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,,Fri handel,14-01-1997,606.000,5
34612ee9-c65b-4fe7-a114-5862fb82e7fa,/adresse/taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,,"Taastrup Have 5, st. tv.2630 Taastrup",Tvangsauktion,21-08-2012,5
34612ee9-c65b-4fe7-a114-5862fb82e7fa,/adresse/taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,,Fri handel,29-12-2006,1.300.000,5
34612ee9-c65b-4fe7-a114-5862fb82e7fa,/adresse/taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,,Fri handel,11-10-2002,742.500,5
755e1eb1-8c8f-4b5a-9960-dbc2e22ffc11,/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,,"Taastrup Have 42, st. mf.2630 Taastrup",Tvangsauktion,27-04-1999,5
755e1eb1-8c8f-4b5a-9960-dbc2e22ffc11,/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,,Fri handel,08-03-1999,335.000,5
755e1eb1-8c8f-4b5a-9960-dbc2e22ffc11,/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,,Fri handel,14-02-1995,272.000,5
7d99b706-252b-4b0f-a508-b26bbea82cfe,/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,,"Taastrup Have 38, 1. mf.2630 Taastrup",Tvangsauktion,15-06-2020,5
7d99b706-252b-4b0f-a508-b26bbea82cfe,/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,,Fri handel,21-02-2017,860.000,5
7d99b706-252b-4b0f-a508-b26bbea82cfe,/adresse/taastrup-have-38-1-mf-2630-taastrup-01698960__38__1__mf,,Fri handel,28-05-2015,645.000,5
998a5c0e-36a3-4d0a-9a9e-01cd32d62151,/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,,"Taastrup Have 31, st. tv.2630 Taastrup",Tvangsauktion,08-09-2010,5
998a5c0e-36a3-4d0a-9a9e-01cd32d62151,/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,,Tvangsauktion,03-10-2000,615.000,5
998a5c0e-36a3-4d0a-9a9e-01cd32d62151,/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,,Fri handel,09-11-1999,595.000,5
8821d579-761d-4854-b482-1a3b1edb8208,/adresse/taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,,"Taastrup Have 30, st. th.2630 Taastrup",Tvangsauktion,12-06-2013,5
8821d579-761d-4854-b482-1a3b1edb8208,/adresse/taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,,Fri handel,01-04-2004,849.000,5
8821d579-761d-4854-b482-1a3b1edb8208,/adresse/taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,,Fri handel,31-03-1996,340.000,5
62105f6b-1f42-452b-a254-1cc0fdf33646,/adresse/taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,,"Taastrup Have 23, 1. th.2630 Taastrup",Tvangsauktion,16-11-2011,5
62105f6b-1f42-452b-a254-1cc0fdf33646,/adresse/taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,,Fri handel,19-10-2004,925.000,5
a8ed01c0-4319-418b-b838-035c76938879,/adresse/taastrup-have-10-1-th-2630-taastrup-01698960__10__1__th,,"Taastrup Have 10, 1. th.2630 Taastrup",Tvangsauktion,27-01-2015,5
a8ed01c0-4319-418b-b838-035c76938879,/adresse/taastrup-have-10-1-th-2630-taastrup-01698960__10__1__th,,Fri handel,23-08-2005,910.000,5
a8ed01c0-4319-418b-b838-035c76938879,/adresse/taastrup-have-10-1-th-2630-taastrup-01698960__10__1__th,,Fri handel,24-06-2001,672.326,5
a1a67ac6-61f3-43c2-bb9a-2de579b5f8ba,/adresse/taarbaek-strandvej-76-1-th-2930-klampenborg-01730970__76__1__th,,"Taarbæk Strandvej 76, 1. th.2930 Klampenborg",Tvangsauktion,10-06-1994,5
b0ae6182-3edf-4a5c-9aed-b27af3bd19f9,/adresse/tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,,"Tværvej 22, 1. tv.2640 Hedehusene",Tvangsauktion,11-03-2014,5
b0ae6182-3edf-4a5c-9aed-b27af3bd19f9,/adresse/tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,,Tvangsauktion,01-06-2010,5.150.000,5
b0ae6182-3edf-4a5c-9aed-b27af3bd19f9,/adresse/tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,,Fri handel,09-04-2008,2.150.000,5
1667a913-5ab2-426c-9530-256677c4c06a,/adresse/tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,,"Tværvej 22, 1. th.2640 Hedehusene",Tvangsauktion,11-03-2014,6
1667a913-5ab2-426c-9530-256677c4c06a,/adresse/tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,,Tvangsauktion,01-06-2010,5.150.000,6
1667a913-5ab2-426c-9530-256677c4c06a,/adresse/tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,,Fri handel,09-04-2008,2.150.000,6
4f45c94a-1a6b-46a7-a200-8c7424295353,/adresse/tvaervej-14b-2640-hedehusene-01698878_14b_______,,Tværvej 14B2640 Hedehusene,Tvangsauktion,09-05-2012,6
4f45c94a-1a6b-46a7-a200-8c7424295353,/adresse/tvaervej-14b-2640-hedehusene-01698878_14b_______,,Fri handel,13-10-2006,2.000.000,6
4f45c94a-1a6b-46a7-a200-8c7424295353,/adresse/tvaervej-14b-2640-hedehusene-01698878_14b_______,,Fri handel,24-05-2002,825.000,6
380a3474-3858-4002-bf9a-b38ab4a2bbe2,/adresse/tvaervej-14a-2640-hedehusene-01698878_14a_______,,Tværvej 14A2640 Hedehusene,Tvangsauktion,09-05-2012,6
380a3474-3858-4002-bf9a-b38ab4a2bbe2,/adresse/tvaervej-14a-2640-hedehusene-01698878_14a_______,,Fri handel,13-10-2006,2.000.000,6
380a3474-3858-4002-bf9a-b38ab4a2bbe2,/adresse/tvaervej-14a-2640-hedehusene-01698878_14a_______,,Fri handel,24-05-2002,825.000,6
50bc1804-42fe-485f-8ced-8cd1ed1d369f,/adresse/tvaerdiget-32-2740-skovlunde-01510686__32_______,,Tværdiget 322740 Skovlunde,Tvangsauktion,26-11-2014,6
50bc1804-42fe-485f-8ced-8cd1ed1d369f,/adresse/tvaerdiget-32-2740-skovlunde-01510686__32_______,,Fri handel,19-10-2006,2.450.000,6
b949ca59-2ef2-4df7-a040-da919aba31f1,/adresse/tvaerbommen-55-0-th-2820-gentofte-01570895__55_st__th,,"Tværbommen 55, st. th.2820 Gentofte",Tvangsauktion,19-10-2009,6
b949ca59-2ef2-4df7-a040-da919aba31f1,/adresse/tvaerbommen-55-0-th-2820-gentofte-01570895__55_st__th,,Fri handel,20-06-2007,1.356.208,6
b949ca59-2ef2-4df7-a040-da919aba31f1,/adresse/tvaerbommen-55-0-th-2820-gentofte-01570895__55_st__th,,Fri handel,18-06-2007,1.084.967,6
3f4e4d69-fa33-4664-afa3-722da970dc09,/adresse/tukshoejen-61-2730-herlev-01638617__61_______,,Tukshøjen 612730 Herlev,Tvangsauktion,09-07-2012,6
4b75c050-7959-42f4-804d-6a7808d87d3a,/adresse/tranevaenget-10-2-th-2900-hellerup-01570883__10__2__th,,"Tranevænget 10, 2. th.2900 Hellerup",Tvangsauktion,21-09-2009,6
4b75c050-7959-42f4-804d-6a7808d87d3a,/adresse/tranevaenget-10-2-th-2900-hellerup-01570883__10__2__th,,Fri handel,02-11-2005,3.087.230,6
58ad38b7-4450-424e-b57b-7be4f0d796bb,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,,Tranedalen 192635 Ishøj,Tvangsauktion,20-10-2020,6
58ad38b7-4450-424e-b57b-7be4f0d796bb,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,,Fri handel,16-10-2007,2.600.000,6
58ad38b7-4450-424e-b57b-7be4f0d796bb,/adresse/tranedalen-19-2635-ishoej-01830760__19_______,,Fri handel,24-05-2005,2.224.504,6
54921618-99fc-441c-8bc1-867414789237,/adresse/torvevej-9-2740-skovlunde-01510685___9_______,,Torvevej 92740 Skovlunde,Tvangsauktion,26-06-1995,6
7b27b165-5d3b-4cd1-ac16-967dc4ca61b8,/adresse/topperne-9-3-32-2620-albertslund-01650532___9__3__32,,"Topperne 9, 3. 32.2620 Albertslund",Tvangsauktion,30-07-1992,6
add85b3a-ee1f-4690-8862-8fb94cffab4c,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,,"Topperne 7, st. 2.2620 Albertslund",Tvangsauktion,21-04-2022,6
add85b3a-ee1f-4690-8862-8fb94cffab4c,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,,Fri handel,01-05-2017,625.000,6
add85b3a-ee1f-4690-8862-8fb94cffab4c,/adresse/topperne-7-0-2-2620-albertslund-01650532___7_st___2,,Fri handel,01-03-2013,269.000,6
46a44dfa-13d3-474b-9e06-7fcb2e83b049,/adresse/topperne-5-2-22-2620-albertslund-01650532___5__2__22,,"Topperne 5, 2. 22.2620 Albertslund",Tvangsauktion,13-01-2020,6
46a44dfa-13d3-474b-9e06-7fcb2e83b049,/adresse/topperne-5-2-22-2620-albertslund-01650532___5__2__22,,Andet,03-11-2007,621.430,6
46a44dfa-13d3-474b-9e06-7fcb2e83b049,/adresse/topperne-5-2-22-2620-albertslund-01650532___5__2__22,,Fri handel,27-09-2005,820.000,6
66185a76-bbe5-42b9-8b77-9d9da3867b41,/adresse/topperne-3-2-24-2620-albertslund-01650532___3__2__24,,"Topperne 3, 2. 24.2620 Albertslund",Tvangsauktion,17-07-2012,6
66185a76-bbe5-42b9-8b77-9d9da3867b41,/adresse/topperne-3-2-24-2620-albertslund-01650532___3__2__24,,Fri handel,30-12-1998,459.000,6
66185a76-bbe5-42b9-8b77-9d9da3867b41,/adresse/topperne-3-2-24-2620-albertslund-01650532___3__2__24,,Fri handel,22-07-1994,336.628,6
90727aed-611b-4f0c-bc21-937ff823587d,/adresse/topperne-28-0-4-2620-albertslund-01650532__28_st___4,,"Topperne 28, st. 4.2620 Albertslund",Tvangsauktion,22-01-2013,6
90727aed-611b-4f0c-bc21-937ff823587d,/adresse/topperne-28-0-4-2620-albertslund-01650532__28_st___4,,Fri handel,16-12-2004,780.000,6
90727aed-611b-4f0c-bc21-937ff823587d,/adresse/topperne-28-0-4-2620-albertslund-01650532__28_st___4,,Fri handel,09-10-1996,352.274,6
4e4c252e-3815-4a42-8a66-979ed3fc6a6d,/adresse/topperne-22-2-21-2620-albertslund-01650532__22__2__21,,"Topperne 22, 2. 21.2620 Albertslund",Tvangsauktion,23-10-2006,6
4e4c252e-3815-4a42-8a66-979ed3fc6a6d,/adresse/topperne-22-2-21-2620-albertslund-01650532__22__2__21,,Fri handel,13-09-1994,475.000,6
4e4c252e-3815-4a42-8a66-979ed3fc6a6d,/adresse/topperne-22-2-21-2620-albertslund-01650532__22__2__21,,Tvangsauktion,01-11-1993,231.000,6
37b9e0da-7b6d-4d04-adb5-472efd6172ae,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,,"Topperne 12, 1. 12.2620 Albertslund",Tvangsauktion,14-06-2011,6
37b9e0da-7b6d-4d04-adb5-472efd6172ae,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,,Fri handel,02-10-2007,1.148.000,6
37b9e0da-7b6d-4d04-adb5-472efd6172ae,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,,Fri handel,19-03-2003,750.000,6
07bc3306-3e7e-4255-b22e-cb34a0d3b86f,/adresse/tjaereborgvej-33-2760-maaloev-01510803__33_______,,Tjæreborgvej 332760 Måløv,Tvangsauktion,25-09-2012,6
5b059e5e-61c7-4414-92a8-00163f95c0a4,/adresse/tavlebakkevej-4-2605-broendby-01530691___4_______,,Tavlebakkevej 42605 Brøndby,Tvangsauktion,26-02-2013,6
5b059e5e-61c7-4414-92a8-00163f95c0a4,/adresse/tavlebakkevej-4-2605-broendby-01530691___4_______,,Fri handel,10-03-2006,2.795.000,6
5b059e5e-61c7-4414-92a8-00163f95c0a4,/adresse/tavlebakkevej-4-2605-broendby-01530691___4_______,,Fri handel,11-12-2004,1.950.000,6
8b044033-38bb-41f1-8953-884e6ddec32b,/adresse/tagesmindevej-1-2820-gentofte-01570852___1_______,,Tagesmindevej 12820 Gentofte,Tvangsauktion,29-05-2009,6
8b044033-38bb-41f1-8953-884e6ddec32b,/adresse/tagesmindevej-1-2820-gentofte-01570852___1_______,,Fri handel,01-09-2006,262.500,6
8b044033-38bb-41f1-8953-884e6ddec32b,/adresse/tagesmindevej-1-2820-gentofte-01570852___1_______,,Andet,21-12-2005,5.250.000,6
51e82b52-f414-4c69-a4a9-c40ce1df29eb,/adresse/soendergaardsvej-10-2870-dyssegaard-01570842__10_______,,Søndergårdsvej 102870 Dyssegård,Tvangsauktion,09-04-1992,6
9ad5e038-6803-438b-b903-7558b5fbcecf,/adresse/soellingsvej-11-2920-charlottenlund-01570831__11_______,,Søllingsvej 112920 Charlottenlund,Tvangsauktion,22-10-2024,7
9ad5e038-6803-438b-b903-7558b5fbcecf,/adresse/soellingsvej-11-2920-charlottenlund-01570831__11_______,,Fri handel,25-10-2002,4.350.000,7
7b5c9b1d-95b6-4528-8b12-e2ed91c26691,/adresse/soebredden-8-2820-gentofte-01570822___8_______,,Søbredden 82820 Gentofte,Tvangsauktion,19-04-2010,7
7b5c9b1d-95b6-4528-8b12-e2ed91c26691,/adresse/soebredden-8-2820-gentofte-01570822___8_______,,Tvangsauktion,19-04-2010,4.900.000,7
7b5c9b1d-95b6-4528-8b12-e2ed91c26691,/adresse/soebredden-8-2820-gentofte-01570822___8_______,,Fri handel,08-11-2004,4.370.000,7
5ea30a99-3dad-4d31-8c0f-50a862755c04,/adresse/soebredden-54-2820-gentofte-01570822__54_______,,Søbredden 542820 Gentofte,Tvangsauktion,15-06-1995,7
