Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Total Sales,City,Floor_Count,Heating_Type,Link,Living_Area,Roof_Type,Rooms,URL,Wall_Material,Weighted_Area
vejlegaardsparken-22-1-16-2665-vallensbaek-strand-01879267__22__1__16,"Vejlegårdsparken 22, 1. 16.",2665,Ejerlejlighed,Tvangsauktion,25-06-2003,535000.0,3,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-22-1-16-2665-vallensbaek-strand-01879267__22__1__16,47.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-22-1-16-2665-vallensbaek-strand-01879267__22__1__16,Betonelementer,Ikke oplyst
buddinge-hovedgade-134-2860-soeborg-01590086_134_______,Buddinge Hovedgade 134,2860,Villa,Tvangsauktion,04-06-2002,1375000.0,1,,,,,,,,,,
gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,Gartnersvinget 5,2800,Rækkehus,Tvangsauktion,15-12-2001,1943679.0,1,Kongens Lyngby,1.0,Centralvarme med én fyringsenhed,/adresse/gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,150.0,Tegl,7.0,https://www.boligsiden.dk/adresse/gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,Mursten,171.7
rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,"Rebæk Søpark 3, 9. 922.",2650,Ejerlejlighed,Tvangsauktion,12-11-2001,590000.0,2,Hvidovre,1,Fjernvarme/blokvarme,/adresse/rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,61.0,Tagpap med stor hældning,2.0,https://www.boligsiden.dk/adresse/rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,Letbetonsten,Ikke oplyst
syvhoejvaenge-254-2625-vallensbaek-01877882_254_______,Syvhøjvænge 254,2625,Villa,Tvangsauktion,17-07-2001,1627000.0,1,Vallensbæk,1.0,Centralvarme med én fyringsenhed,/adresse/syvhoejvaenge-254-2625-vallensbaek-01877882_254_______,148.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/syvhoejvaenge-254-2625-vallensbaek-01877882_254_______,Mursten,210.2
greve-alle-84-2650-hvidovre-01672957__84_______,Greve Alle 84,2650,Villa,Tvangsauktion,10-10-2000,1027008.0,3,Hvidovre,1.0,Fjernvarme/blokvarme,/adresse/greve-alle-84-2650-hvidovre-01672957__84_______,151.0,Betontagsten,6.0,https://www.boligsiden.dk/adresse/greve-alle-84-2650-hvidovre-01672957__84_______,Mursten,153.7
resenbrovej-10-2610-roedovre-01750678__10_______,Resenbrovej 10,2610,Villa,Tvangsauktion,29-07-1999,1420000.0,1,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/resenbrovej-10-2610-roedovre-01750678__10_______,120.0,Tagpap med stor hældning,4.0,https://www.boligsiden.dk/adresse/resenbrovej-10-2610-roedovre-01750678__10_______,Mursten,126.4
taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,"Taastrup Have 42, st. mf.",2630,Ejerlejlighed,Tvangsauktion,27-04-1999,190918.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,41.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,Mursten,Ikke oplyst
lindevej-1a-2630-taastrup-01694547__1a_______,Lindevej 1A,2630,Villalejlighed,Tvangsauktion,24-08-1998,1310000.0,3,Taastrup,2.0,Fjernvarme/blokvarme,/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,100.0,Betontagsten,4.0,https://www.boligsiden.dk/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,Mursten,Ikke oplyst
lindevej-1b-2630-taastrup-01694547__1b_______,Lindevej 1B,2630,Villalejlighed,Tvangsauktion,24-08-1998,1310000.0,3,,,,,,,,,,
ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,"Ellegårdsvej 3, st.",2820,Villalejlighed,Tvangsauktion,24-08-1998,480000.0,3,Gentofte,1,Fjernvarme/blokvarme,/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,82.0,Tegl,3.0,https://www.boligsiden.dk/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,Mursten,Ikke oplyst
ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,"Ellegårdsvej 3, 1.",2820,Villalejlighed,Tvangsauktion,24-08-1998,480000.0,3,Gentofte,1,Fjernvarme/blokvarme,/adresse/ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,64.0,Tegl,2.0,https://www.boligsiden.dk/adresse/ellegaardsvej-3-1-2820-gentofte-01570180___3__1____,Mursten,Ikke oplyst
hoejvangsvej-15-2640-hedehusene-01693328__15_______,Højvangsvej 15,2640,Villa,Tvangsauktion,26-06-1998,2400000.0,1,,,,,,,,,,
vejlegaardsparken-50-2-26-2665-vallensbaek-strand-01879267__50__2__26,"Vejlegårdsparken 50, 2. 26.",2665,Ejerlejlighed,Tvangsauktion,18-05-1998,210000.0,1,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-50-2-26-2665-vallensbaek-strand-01879267__50__2__26,47.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-50-2-26-2665-vallensbaek-strand-01879267__50__2__26,Betonelementer,Ikke oplyst
sthensvej-5b-1-tv-2630-taastrup-01697579__5b__1__tv,"Sthensvej 5B, 1. tv.",2630,Ejerlejlighed,Tvangsauktion,22-10-1996,142000.0,3,Taastrup,1,Elvarme,/adresse/sthensvej-5b-1-tv-2630-taastrup-01697579__5b__1__tv,54.0,Tagpap med stor hældning,2.0,https://www.boligsiden.dk/adresse/sthensvej-5b-1-tv-2630-taastrup-01697579__5b__1__tv,Mursten,Ikke oplyst
spaden-c-2-0-3-2630-taastrup-01697428___2_st___3,"Spaden C 2, st. 3.",2630,Ejerlejlighed,Tvangsauktion,19-08-1996,210000.0,1,Taastrup,1,Fjernvarme/blokvarme,/adresse/spaden-c-2-0-3-2630-taastrup-01697428___2_st___3,74.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/spaden-c-2-0-3-2630-taastrup-01697428___2_st___3,Betonelementer,Ikke oplyst
bakkedraget-31-1-2860-soeborg-01590050__31__1____,"Bakkedraget 31, 1.",2860,Villalejlighed,Tvangsauktion,05-08-1996,337000.0,1,Søborg,1,Centralvarme med én fyringsenhed,/adresse/bakkedraget-31-1-2860-soeborg-01590050__31__1____,77.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/bakkedraget-31-1-2860-soeborg-01590050__31__1____,Mursten,Ikke oplyst
bakkedraget-31-0-2860-soeborg-01590050__31_st____,"Bakkedraget 31, st.",2860,Villalejlighed,Tvangsauktion,05-08-1996,337000.0,1,Søborg,1,Centralvarme med én fyringsenhed,/adresse/bakkedraget-31-0-2860-soeborg-01590050__31_st____,104.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/bakkedraget-31-0-2860-soeborg-01590050__31_st____,Mursten,Ikke oplyst
middelvej-1-1-2820-gentofte-01570560___1__1____,"Middelvej 1, 1.",2820,Villalejlighed,Tvangsauktion,29-07-1996,1125000.0,2,Gentofte,1,Centralvarme med én fyringsenhed,/adresse/middelvej-1-1-2820-gentofte-01570560___1__1____,127.0,Tegl,7.0,https://www.boligsiden.dk/adresse/middelvej-1-1-2820-gentofte-01570560___1__1____,Mursten,Ikke oplyst
middelvej-1-0-2820-gentofte-01570560___1_st____,"Middelvej 1, st.",2820,Villalejlighed,Tvangsauktion,29-07-1996,1125000.0,2,Gentofte,1,Centralvarme med én fyringsenhed,/adresse/middelvej-1-0-2820-gentofte-01570560___1_st____,170.0,Tegl,4.0,https://www.boligsiden.dk/adresse/middelvej-1-0-2820-gentofte-01570560___1_st____,Mursten,Ikke oplyst
bondehavevej-12-0-th-2880-bagsvaerd-01590069__12_st__th,"Bondehavevej 12, st. th.",2880,Ejerlejlighed,Tvangsauktion,01-04-1996,235000.0,1,Bagsværd,1,Fjernvarme/blokvarme,/adresse/bondehavevej-12-0-th-2880-bagsvaerd-01590069__12_st__th,58.0,Tagpap med stor hældning,3.0,https://www.boligsiden.dk/adresse/bondehavevej-12-0-th-2880-bagsvaerd-01590069__12_st__th,Mursten,Ikke oplyst
pilegaards-vaenge-183-2635-ishoej-01830530_183_______,Pilegårds Vænge 183,2635,Villa,Tvangsauktion,15-01-1996,585000.0,1,Ishøj,1.0,Centralvarme med én fyringsenhed,/adresse/pilegaards-vaenge-183-2635-ishoej-01830530_183_______,225.0,Metal,8.0,https://www.boligsiden.dk/adresse/pilegaards-vaenge-183-2635-ishoej-01830530_183_______,Mursten,222.3
viemosebro-30-2610-roedovre-01750957__30_______,Viemosebro 30,2610,Villa,Tvangsauktion,18-12-1995,421000.0,1,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/viemosebro-30-2610-roedovre-01750957__30_______,247.0,Fibercement herunder asbest,8.0,https://www.boligsiden.dk/adresse/viemosebro-30-2610-roedovre-01750957__30_______,Mursten,249.85
torvevej-9-2740-skovlunde-01510685___9_______,Torvevej 9,2740,Villa,Tvangsauktion,26-06-1995,810000.0,1,Skovlunde,1.0,Varmepumpe,/adresse/torvevej-9-2740-skovlunde-01510685___9_______,130.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/torvevej-9-2740-skovlunde-01510685___9_______,Mursten,189.3
soebredden-54-2820-gentofte-01570822__54_______,Søbredden 54,2820,Villa,Tvangsauktion,15-06-1995,480000.0,1,,,,,,,,,,
stationsvej-13a-2640-hedehusene-01697525_13a_______,Stationsvej 13A,2640,Rækkehus,Tvangsauktion,19-05-1995,437500.0,1,Hedehusene,1.0,Elvarme,/adresse/stationsvej-13a-2640-hedehusene-01697525_13a_______,99.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/stationsvej-13a-2640-hedehusene-01697525_13a_______,Letbetonsten,Ikke oplyst
lilliendalsvej-1-2-2-2600-glostrup-01610298___1__2___2,"Lilliendalsvej 1, 2. 2.",2600,Ejerlejlighed,Tvangsauktion,26-01-1995,108000.0,1,Glostrup,1,Fjernvarme/blokvarme,/adresse/lilliendalsvej-1-2-2-2600-glostrup-01610298___1__2___2,39.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/lilliendalsvej-1-2-2-2600-glostrup-01610298___1__2___2,Mursten,Ikke oplyst
hvidovrevej-13d-2610-roedovre-01750365_13d_______,Hvidovrevej 13D,2610,Rækkehus,Tvangsauktion,02-01-1995,455000.0,1,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/hvidovrevej-13d-2610-roedovre-01750365_13d_______,54.0,Tagpap med stor hældning,2.0,https://www.boligsiden.dk/adresse/hvidovrevej-13d-2610-roedovre-01750365_13d_______,Mursten,Ikke oplyst
georgs-vaenge-3-2635-ishoej-01830200___3_______,Georgs Vænge 3,2635,Rækkehus,Tvangsauktion,01-12-1994,562927.0,2,Ishøj,1.0,Centralvarme med én fyringsenhed,/adresse/georgs-vaenge-3-2635-ishoej-01830200___3_______,96.0,Betontagsten,4.0,https://www.boligsiden.dk/adresse/georgs-vaenge-3-2635-ishoej-01830200___3_______,Mursten,118.2
ewaldsbakken-11a-2900-hellerup-01570217_11a_______,Ewaldsbakken 11A,2900,Villa,Tvangsauktion,26-09-1994,1350000.0,2,Hellerup,1.0,Fjernvarme/blokvarme,/adresse/ewaldsbakken-11a-2900-hellerup-01570217_11a_______,225.0,Tegl,6.0,https://www.boligsiden.dk/adresse/ewaldsbakken-11a-2900-hellerup-01570217_11a_______,Mursten,282.05
niels-frederiksens-alle-20-2610-roedovre-01750595__20_______,Niels Frederiksens Alle 20,2610,Villa,Tvangsauktion,21-09-1994,630000.0,1,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/niels-frederiksens-alle-20-2610-roedovre-01750595__20_______,140.0,Fibercement uden asbest,5.0,https://www.boligsiden.dk/adresse/niels-frederiksens-alle-20-2610-roedovre-01750595__20_______,Mursten,158.5
gammelgaards-alle-27-4-48-2665-vallensbaek-strand-01871704__27__4__48,"Gammelgårds Alle 27, 4. 48.",2665,Ejerlejlighed,Tvangsauktion,04-07-1994,180000.0,2,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/gammelgaards-alle-27-4-48-2665-vallensbaek-strand-01871704__27__4__48,88.0,Tagpap med lille hældning,3.0,https://www.boligsiden.dk/adresse/gammelgaards-alle-27-4-48-2665-vallensbaek-strand-01871704__27__4__48,Betonelementer,Ikke oplyst
baunevej-196-2630-taastrup-01690324_196_______,Baunevej 196,2630,Rækkehus,Tvangsauktion,24-06-1994,866122.0,1,Taastrup,1.0,Fjernvarme/blokvarme,/adresse/baunevej-196-2630-taastrup-01690324_196_______,131.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/baunevej-196-2630-taastrup-01690324_196_______,Betonelementer,137.8
molndalsparken-27-2620-albertslund-01650328__27_______,Mölndalsparken 27,2620,Ejerlejlighed,Tvangsauktion,17-06-1994,292000.0,2,Albertslund,2.0,Fjernvarme/blokvarme,/adresse/molndalsparken-27-2620-albertslund-01650328__27_______,67.0,Betontagsten,3.0,https://www.boligsiden.dk/adresse/molndalsparken-27-2620-albertslund-01650328__27_______,Mursten,Ikke oplyst
bibliotekvej-9-2650-hvidovre-01670746___9_______,Bibliotekvej 9,2650,Rækkehus,Tvangsauktion,15-06-1994,480000.0,2,Hvidovre,2.0,Fjernvarme/blokvarme,/adresse/bibliotekvej-9-2650-hvidovre-01670746___9_______,80.0,Tagpap med stor hældning,4.0,https://www.boligsiden.dk/adresse/bibliotekvej-9-2650-hvidovre-01670746___9_______,Mursten,96
taarbaek-strandvej-76-1-th-2930-klampenborg-01730970__76__1__th,"Taarbæk Strandvej 76, 1. th.",2930,Ejerlejlighed,Tvangsauktion,10-06-1994,865000.0,1,Klampenborg,1,Centralvarme med én fyringsenhed,/adresse/taarbaek-strandvej-76-1-th-2930-klampenborg-01730970__76__1__th,121.0,Fibercement uden asbest,4.0,https://www.boligsiden.dk/adresse/taarbaek-strandvej-76-1-th-2930-klampenborg-01730970__76__1__th,Mursten,Ikke oplyst
skovbrynet-25-2800-kongens-lyngby-01730722__25_______,Skovbrynet 25,2800,Villa,Tvangsauktion,20-05-1994,585000.0,2,Kongens Lyngby,1.0,Centralvarme med én fyringsenhed,/adresse/skovbrynet-25-2800-kongens-lyngby-01730722__25_______,99.0,Tegl,3.0,https://www.boligsiden.dk/adresse/skovbrynet-25-2800-kongens-lyngby-01730722__25_______,Mursten,143
jaegerbakken-15-2820-gentofte-01570420__15_______,Jægerbakken 15,2820,Villa,Tvangsauktion,15-04-1994,1045000.0,1,Gentofte,1.0,Centralvarme med én fyringsenhed,/adresse/jaegerbakken-15-2820-gentofte-01570420__15_______,171.0,Tegl,6.0,https://www.boligsiden.dk/adresse/jaegerbakken-15-2820-gentofte-01570420__15_______,Mursten,209.2
jaegersborg-alle-112-2920-charlottenlund-01570423_112_______,Jægersborg Alle 112,2920,Villa,Tvangsauktion,14-04-1994,1315000.0,1,Charlottenlund,1.0,Centralvarme med én fyringsenhed,/adresse/jaegersborg-alle-112-2920-charlottenlund-01570423_112_______,210.0,Fibercement herunder asbest,7.0,https://www.boligsiden.dk/adresse/jaegersborg-alle-112-2920-charlottenlund-01570423_112_______,Mursten,214.4
ordrupvej-67-1-tv-2920-charlottenlund-01570622__67__1__tv,"Ordrupvej 67, 1. tv.",2920,Ejerlejlighed,Tvangsauktion,06-04-1994,280000.0,2,Charlottenlund,1,Fjernvarme/blokvarme,/adresse/ordrupvej-67-1-tv-2920-charlottenlund-01570622__67__1__tv,63.0,Tegl,2.0,https://www.boligsiden.dk/adresse/ordrupvej-67-1-tv-2920-charlottenlund-01570622__67__1__tv,Mursten,Ikke oplyst
frihedslyst-alle-23-2650-hvidovre-01672598__23_______,Frihedslyst Alle 23,2650,Villa,Tvangsauktion,18-03-1994,535000.0,1,,,,,,,,,,
brandmosevej-3-2750-ballerup-01510047___3_______,Brandmosevej 3,2750,Fritidsbolig,Tvangsauktion,21-02-1994,56000.0,2,,,,,,,,,,
vildtbaneparken-112c-2635-ishoej-01830889112c_______,Vildtbaneparken 112C,2635,Rækkehus,Tvangsauktion,31-01-1994,360000.0,1,Ishøj,1.0,Varmepumpe,/adresse/vildtbaneparken-112c-2635-ishoej-01830889112c_______,138.0,Tegl,4.0,https://www.boligsiden.dk/adresse/vildtbaneparken-112c-2635-ishoej-01830889112c_______,Mursten,139.8
vejlegaardsparken-2-1-16-2665-vallensbaek-strand-01879267___2__1__16,"Vejlegårdsparken 2, 1. 16.",2665,Ejerlejlighed,Tvangsauktion,26-01-1994,163000.0,1,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-2-1-16-2665-vallensbaek-strand-01879267___2__1__16,88.0,Tagpap med lille hældning,3.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-2-1-16-2665-vallensbaek-strand-01879267___2__1__16,Betonelementer,Ikke oplyst
pilevej-6-2600-glostrup-01610380___6_______,Pilevej 6,2600,Villa,Tvangsauktion,21-01-1994,500000.0,2,Glostrup,1.0,Centralvarme med én fyringsenhed,/adresse/pilevej-6-2600-glostrup-01610380___6_______,116.0,Tegl,5.0,https://www.boligsiden.dk/adresse/pilevej-6-2600-glostrup-01610380___6_______,Mursten,143.6
stendam-25-2650-hvidovre-01677616__25_______,Stendam 25,2650,Rækkehus,Tvangsauktion,17-01-1994,460000.0,1,Hvidovre,1.0,Elvarme,/adresse/stendam-25-2650-hvidovre-01677616__25_______,145.0,Tagpap med lille hældning,5.0,https://www.boligsiden.dk/adresse/stendam-25-2650-hvidovre-01677616__25_______,Mursten,145
kirkebjerg-vaenge-35-2635-ishoej-01830365__35_______,Kirkebjerg Vænge 35,2635,Villa,Tvangsauktion,16-12-1993,632283.0,2,Ishøj,1.0,Centralvarme med én fyringsenhed,/adresse/kirkebjerg-vaenge-35-2635-ishoej-01830365__35_______,187.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/kirkebjerg-vaenge-35-2635-ishoej-01830365__35_______,Mursten,187.3
flintevaenget-6-2640-hedehusene-01691651___6_______,Flintevænget 6,2640,Rækkehus,Tvangsauktion,11-10-1993,483000.0,2,Hedehusene,1.0,Centralvarme med én fyringsenhed,/adresse/flintevaenget-6-2640-hedehusene-01691651___6_______,139.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/flintevaenget-6-2640-hedehusene-01691651___6_______,Mursten,145.5
kongevejen-128a-2830-virum-01730458128a_______,Kongevejen 128A,2830,Villa,Tvangsauktion,27-09-1993,775000.0,1,Virum,1.0,Centralvarme med én fyringsenhed,/adresse/kongevejen-128a-2830-virum-01730458128a_______,121.0,Tagpap med stor hældning,4.0,https://www.boligsiden.dk/adresse/kongevejen-128a-2830-virum-01730458128a_______,Træ,167.3
gudrunsvej-10-1-2920-charlottenlund-01570302__10__1____,"Gudrunsvej 10, 1.",2920,Villalejlighed,Tvangsauktion,20-09-1993,615000.0,1,,,,,,,,,,
gudrunsvej-10-2920-charlottenlund-01570302__10_______,Gudrunsvej 10,2920,Villalejlighed,Tvangsauktion,20-09-1993,615000.0,1,,,,,,,,,,
gudrunsvej-10-0-2920-charlottenlund-01570302__10_st____,"Gudrunsvej 10, st.",2920,Villalejlighed,Tvangsauktion,20-09-1993,615000.0,1,,,,,,,,,,
nattergalevej-15-2630-taastrup-01695386__15_______,Nattergalevej 15,2630,Villa,Tvangsauktion,06-07-1993,565000.0,1,Taastrup,1.0,Centralvarme med én fyringsenhed,/adresse/nattergalevej-15-2630-taastrup-01695386__15_______,101.0,Tegl,3.0,https://www.boligsiden.dk/adresse/nattergalevej-15-2630-taastrup-01695386__15_______,Mursten,131.45
nestors-alle-13-2650-hvidovre-01675974__13_______,Nestors Alle 13,2650,Villa,Tvangsauktion,05-07-1993,445011.0,2,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/nestors-alle-13-2650-hvidovre-01675974__13_______,127.0,Metal,5.0,https://www.boligsiden.dk/adresse/nestors-alle-13-2650-hvidovre-01675974__13_______,Mursten,129.8
hoejmarksvej-30-2860-soeborg-01590342__30_______,Højmarksvej 30,2860,Villa,Tvangsauktion,25-03-1993,445000.0,1,Søborg,1.0,Centralvarme med én fyringsenhed,/adresse/hoejmarksvej-30-2860-soeborg-01590342__30_______,121.0,Tegl,6.0,https://www.boligsiden.dk/adresse/hoejmarksvej-30-2860-soeborg-01590342__30_______,Mursten,147.6
birkevang-74-2640-hedehusene-01690430__74_______,Birkevang 74,2640,Villa,Tvangsauktion,15-03-1993,560000.0,1,Hedehusene,1.0,Centralvarme med én fyringsenhed,/adresse/birkevang-74-2640-hedehusene-01690430__74_______,130.0,Tegl,4.0,https://www.boligsiden.dk/adresse/birkevang-74-2640-hedehusene-01690430__74_______,Mursten,145.25
rebaek-soepark-3-16-1605-2650-hvidovre-01676690___3_161605,"Rebæk Søpark 3, 16. 1605.",1605,Ejerlejlighed,Tvangsauktion,10-03-1993,65000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/rebaek-soepark-3-16-1605-2650-hvidovre-01676690___3_161605,46.0,Tagpap med stor hældning,1.0,https://www.boligsiden.dk/adresse/rebaek-soepark-3-16-1605-2650-hvidovre-01676690___3_161605,Letbetonsten,Ikke oplyst
bredebovej-23-5-mf-2800-kongens-lyngby-01730092__23__5__mf,"Bredebovej 23, 5. mf.",2800,Ejerlejlighed,Tvangsauktion,12-01-1993,400000.0,1,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/bredebovej-23-5-mf-2800-kongens-lyngby-01730092__23__5__mf,64.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/bredebovej-23-5-mf-2800-kongens-lyngby-01730092__23__5__mf,Mursten,Ikke oplyst
mosegaardsvej-138-2820-gentofte-01570570_138_______,Mosegårdsvej 138,2820,Rækkehus,Tvangsauktion,11-01-1993,605000.0,1,Gentofte,1.0,Centralvarme med én fyringsenhed,/adresse/mosegaardsvej-138-2820-gentofte-01570570_138_______,80.0,Tegl,3.0,https://www.boligsiden.dk/adresse/mosegaardsvej-138-2820-gentofte-01570570_138_______,Mursten,112
skjoldagervej-92-0-tv-2820-gentofte-01570705__92_st__tv,"Skjoldagervej 92, st. tv.",2820,Ejerlejlighed,Tvangsauktion,02-12-1992,461800.0,1,Gentofte,1,Fjernvarme/blokvarme,/adresse/skjoldagervej-92-0-tv-2820-gentofte-01570705__92_st__tv,72.0,Andet materiale,3.0,https://www.boligsiden.dk/adresse/skjoldagervej-92-0-tv-2820-gentofte-01570705__92_st__tv,Mursten,Ikke oplyst
vallensbaek-strandvej-270-2665-vallensbaek-strand-01871750_270_______,Vallensbæk Strandvej 270,2665,Villa,Tvangsauktion,04-11-1992,740000.0,1,Vallensbæk Strand,1.0,Centralvarme med én fyringsenhed,/adresse/vallensbaek-strandvej-270-2665-vallensbaek-strand-01871750_270_______,134.0,Tegl,6.0,https://www.boligsiden.dk/adresse/vallensbaek-strandvej-270-2665-vallensbaek-strand-01871750_270_______,Mursten,176.35
buddinge-hovedgade-135b-1-th-2860-soeborg-01590086135b__1__th,"Buddinge Hovedgade 135B, 1. th.",2860,Ejerlejlighed,Tvangsauktion,02-11-1992,142000.0,1,Søborg,1,Fjernvarme/blokvarme,/adresse/buddinge-hovedgade-135b-1-th-2860-soeborg-01590086135b__1__th,83.0,Tagpap med stor hældning,3.0,https://www.boligsiden.dk/adresse/buddinge-hovedgade-135b-1-th-2860-soeborg-01590086135b__1__th,Mursten,Ikke oplyst
hybenvej-6-2830-virum-01730358___6_______,Hybenvej 6,2830,Rækkehus,Tvangsauktion,29-10-1992,480000.0,1,Virum,1.0,Centralvarme med én fyringsenhed,/adresse/hybenvej-6-2830-virum-01730358___6_______,116.0,Tegl,5.0,https://www.boligsiden.dk/adresse/hybenvej-6-2830-virum-01730358___6_______,Mursten,132
leen-b-5-2-1-2630-taastrup-01694316___5__2___1,"Leen B 5, 2. 1.",2630,Ejerlejlighed,Tvangsauktion,19-10-1992,184000.0,2,Taastrup,1,Fjernvarme/blokvarme,/adresse/leen-b-5-2-1-2630-taastrup-01694316___5__2___1,57.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/leen-b-5-2-1-2630-taastrup-01694316___5__2___1,Betonelementer,Ikke oplyst
skolelodden-9-2605-broendby-01530601___9_______,Skolelodden 9,2605,Rækkehus,Tvangsauktion,10-09-1992,350000.0,1,Brøndby,1.0,Fjernvarme/blokvarme,/adresse/skolelodden-9-2605-broendby-01530601___9_______,102.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/skolelodden-9-2605-broendby-01530601___9_______,Mursten,107.5
hammeren-30-3-171-2630-taastrup-01692530__30__3_171,"Hammeren 30, 3. 171.",2630,Ejerlejlighed,Tvangsauktion,07-09-1992,192500.0,1,Taastrup,1,Fjernvarme/blokvarme,/adresse/hammeren-30-3-171-2630-taastrup-01692530__30__3_171,70.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/hammeren-30-3-171-2630-taastrup-01692530__30__3_171,Betonelementer,Ikke oplyst
