Property_ID,Property Type,Sale Type,Sale Date,Raw Sale Type,Raw Sale Date,Raw Price,Total Sales,Address,City,floor_count,Heating_Type,Link,Living_Area,Postal_Code,Roof_Type,Rooms,Source_Site,URL,Wall_Material,Weighted_Area
ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Ejerlejlighed,Free Sale,30-04-2025,Fri handel,30-04-2025,2.080.000,3,"Ericavej 147, st. 1.",Gentofte,1,Centralvarme med én fyringsenhed,/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,63.0,2820.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Mursten,Ikke oplyst
ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Ejerlejlighed,Free Sale,09-06-2022,Fri handel,09-06-2022,1.900.000,3,"Ericavej 147, st. 1.",Gentofte,1,Centralvarme med én fyringsenhed,/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,63.0,2820.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Mursten,Ikke oplyst
ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Ejerlejlighed,Free Sale,16-10-2018,Fri handel,16-10-2018,1.615.000,3,"Ericavej 147, st. 1.",Gentofte,1,Centralvarme med én fyringsenhed,/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,63.0,2820.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ericavej-147-0-1-2820-gentofte-01570203_147_st___1,Mursten,Ikke oplyst
ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Ejerlejlighed,Family Sale,30-04-2025,Familie handel,30-04-2025,762.000,3,"Ellebækvej 56, st. tv.",Gentofte,1,Fjernvarme/blokvarme,/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,49.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Mursten,Ikke oplyst
ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Ejerlejlighed,Free Sale,10-08-2018,Fri handel,10-08-2018,1.595.000,3,"Ellebækvej 56, st. tv.",Gentofte,1,Fjernvarme/blokvarme,/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,49.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Mursten,Ikke oplyst
ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Ejerlejlighed,Free Sale,04-09-2015,Fri handel,04-09-2015,1.050.000,3,"Ellebækvej 56, st. tv.",Gentofte,1,Fjernvarme/blokvarme,/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,49.0,2820.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-56-0-tv-2820-gentofte-01570177__56_st__tv,Mursten,Ikke oplyst
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,30-04-2025,Fri handel,30-04-2025,24.850.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,30-04-2025,Fri handel,30-04-2025,24.850.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,05-04-2019,Fri handel,05-04-2019,14.100.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,05-04-2019,Fri handel,05-04-2019,14.100.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,22-11-2012,Fri handel,22-11-2012,8.300.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Villa,Free Sale,22-11-2012,Fri handel,22-11-2012,8.300.000,3,Dronning Louises Vej 19,Charlottenlund,2,Fjernvarme/blokvarme,/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,345.0,2920.0,Betontagsten,10.0,boligsiden,https://www.boligsiden.dk/adresse/dronning-louises-vej-19-2920-charlottenlund-01570146__19_______,Mursten,391.45
soenderskovvej-9-2740-skovlunde-01510673___9_______,Villa,Free Sale,30-04-2025,Fri handel,30-04-2025,3.300.000,2,Sønderskovvej 9,Skovlunde,1,Ovn til fast og flydende brændsel,/adresse/soenderskovvej-9-2740-skovlunde-01510673___9_______,81.0,2740.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/soenderskovvej-9-2740-skovlunde-01510673___9_______,Bindingsværk,89.25
soenderskovvej-9-2740-skovlunde-01510673___9_______,Villa,Free Sale,30-04-2025,Fri handel,30-04-2025,3.300.000,2,Sønderskovvej 9,Skovlunde,1,Ovn til fast og flydende brændsel,/adresse/soenderskovvej-9-2740-skovlunde-01510673___9_______,81.0,2740.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/soenderskovvej-9-2740-skovlunde-01510673___9_______,Bindingsværk,89.25
