Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales
saven-d-3-1-1-2630-taastrup-01696696___3__1___1,"Saven D 3, 1. 1.",2630,Ejerlejlighed,Fri handel,11-03-2002,912278.0,3,3
tjaereborgvej-33-2760-maaloev-01510803__33_______,Tjæreborgvej 33,2760,Villa,Tvangsauktion,25-09-2012,1275000.0,1,1
parkvej-153-1-th-2630-taastrup-01695738_153__1__th,"Parkvej 153, 1. th.",2630,Ejerlejlighed,Tvangsauktion,24-09-2012,1045000.0,1,3
parkvej-153-1-th-2630-taastrup-01695738_153__1__th,"Parkvej 153, 1. th.",2630,Ejerlejlighed,Fri handel,26-04-2006,1375000.0,2,3
parkvej-153-1-th-2630-taastrup-01695738_153__1__th,"Parkvej 153, 1. th.",2630,Ejerlejlighed,Fri handel,10-11-2002,785000.0,3,3
jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,"Jernbanevej 6, 1. a.",2800,Ejerlejlighed,Tvangsauktion,21-09-2012,2150000.0,1,3
jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,"Jernbanevej 6, 1. a.",2800,Ejerlejlighed,Tvangsauktion,27-08-2009,2006604.0,2,3
jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,"Jernbanevej 6, 1. a.",2800,Ejerlejlighed,Fri handel,18-01-2006,3150000.0,3,3
platanhaven-91-2600-glostrup-01650362__91_______,Platanhaven 91,2600,Villa,Tvangsauktion,10-09-2012,2270000.0,1,1
bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,"Bagsværd Hovedgade 99, 9. a.",2880,Ejerlejlighed,Tvangsauktion,29-08-2012,360000.0,1,3
bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,"Bagsværd Hovedgade 99, 9. a.",2880,Ejerlejlighed,Fri handel,24-11-2003,625000.0,2,3
bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,"Bagsværd Hovedgade 99, 9. a.",2880,Ejerlejlighed,Fri handel,23-04-1998,279150.0,3,3
roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,"Rønnevangshusene 57, 2. tv.",2630,Ejerlejlighed,Tvangsauktion,27-08-2012,900000.0,1,3
roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,"Rønnevangshusene 57, 2. tv.",2630,Ejerlejlighed,Fri handel,29-09-2005,1425000.0,2,3
roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,"Rønnevangshusene 57, 2. tv.",2630,Ejerlejlighed,Fri handel,04-06-2001,970651.0,3,3
exnersvej-48-2930-klampenborg-01570221__48_______,Exnersvej 48,2930,Villa,Tvangsauktion,22-08-2012,8800000.0,1,3
exnersvej-48-2930-klampenborg-01570221__48_______,Exnersvej 48,2930,Villa,Fri handel,14-09-2004,3700000.0,2,3
exnersvej-48-2930-klampenborg-01570221__48_______,Exnersvej 48,2930,Villa,Familie handel,02-08-1999,101050.0,3,3
taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,"Taastrup Have 5, st. tv.",2630,Ejerlejlighed,Tvangsauktion,21-08-2012,550000.0,1,3
taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,"Taastrup Have 5, st. tv.",2630,Ejerlejlighed,Fri handel,29-12-2006,1300000.0,2,3
taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,"Taastrup Have 5, st. tv.",2630,Ejerlejlighed,Fri handel,11-10-2002,742500.0,3,3
ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,"Ulrikkenborg Alle 39, 2. mf.",2800,Ejerlejlighed,Tvangsauktion,15-08-2012,590000.0,1,3
ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,"Ulrikkenborg Alle 39, 2. mf.",2800,Ejerlejlighed,Fri handel,21-06-2006,1399000.0,2,3
ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,"Ulrikkenborg Alle 39, 2. mf.",2800,Ejerlejlighed,Fri handel,14-09-2003,795000.0,3,3
vibeholms-vaenge-9-2635-ishoej-01830878___9_______,Vibeholms Vænge 9,2635,Villa,Tvangsauktion,23-07-2012,2325000.0,1,1
topperne-3-2-24-2620-albertslund-01650532___3__2__24,"Topperne 3, 2. 24.",2620,Ejerlejlighed,Tvangsauktion,17-07-2012,420000.0,1,3
topperne-3-2-24-2620-albertslund-01650532___3__2__24,"Topperne 3, 2. 24.",2620,Ejerlejlighed,Fri handel,30-12-1998,459000.0,2,3
topperne-3-2-24-2620-albertslund-01650532___3__2__24,"Topperne 3, 2. 24.",2620,Ejerlejlighed,Fri handel,22-07-1994,336628.0,3,3
elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,"Elverhøjen 1E, 1. tv.",2730,Ejerlejlighed,Tvangsauktion,11-07-2012,560000.0,1,3
elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,"Elverhøjen 1E, 1. tv.",2730,Ejerlejlighed,Fri handel,11-06-2007,1419000.0,2,3
elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,"Elverhøjen 1E, 1. tv.",2730,Ejerlejlighed,Fri handel,25-06-2000,650000.0,3,3
vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,"Vejlegårdsparken 50, st. 4.",2665,Ejerlejlighed,Tvangsauktion,10-07-2012,349000.0,1,3
vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,"Vejlegårdsparken 50, st. 4.",2665,Ejerlejlighed,Fri handel,19-10-1999,447000.0,2,3
vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,"Vejlegårdsparken 50, st. 4.",2665,Ejerlejlighed,Fri handel,16-03-1994,236000.0,3,3
tukshoejen-61-2730-herlev-01638617__61_______,Tukshøjen 61,2730,Villa,Tvangsauktion,09-07-2012,1580000.0,1,1
riggervej-15-2660-broendby-strand-01530536__15_______,Riggervej 15,2660,Villa,Tvangsauktion,19-06-2012,2195000.0,1,3
riggervej-15-2660-broendby-strand-01530536__15_______,Riggervej 15,2660,Villa,Fri handel,07-05-2000,1144085.0,2,3
riggervej-15-2660-broendby-strand-01530536__15_______,Riggervej 15,2660,Villa,Fri handel,07-02-1995,615000.0,3,3
aldershvilevej-123-0-th-2880-bagsvaerd-01590009_123_st__th,"Aldershvilevej 123, st. th.",2880,Ejerlejlighed,Tvangsauktion,06-06-2012,380000.0,1,1
medelbyvej-60-2610-roedovre-01750555__60_______,Medelbyvej 60,2610,Villa,Tvangsauktion,30-05-2012,2640000.0,1,1
randvolden-11-2730-herlev-01636330__11_______,Randvolden 11,2730,Villa,Tvangsauktion,25-05-2012,2630000.0,1,2
randvolden-11-2730-herlev-01636330__11_______,Randvolden 11,2730,Villa,Fri handel,01-09-2004,2695000.0,2,2
skjeberg-alle-33-0-tv-2630-taastrup-01696800__33_st__tv,"Skjeberg Alle 33, st. tv.",2630,Ejerlejlighed,Tvangsauktion,23-05-2012,740000.0,1,2
skjeberg-alle-33-0-tv-2630-taastrup-01696800__33_st__tv,"Skjeberg Alle 33, st. tv.",2630,Ejerlejlighed,Fri handel,11-12-2006,1125000.0,2,2
mosebyvej-48-0-2730-herlev-01635859__48_st____,"Mosebyvej 48, st.",2730,Villa,Tvangsauktion,23-05-2012,1325000.0,1,2
mosebyvej-48-0-2730-herlev-01635859__48_st____,"Mosebyvej 48, st.",2730,Villa,Fri handel,04-08-2003,1450000.0,2,2
roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,"Rødovrevej 321, 1. th.",2610,Ejerlejlighed,Tvangsauktion,22-05-2012,1405000.0,1,3
roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,"Rødovrevej 321, 1. th.",2610,Ejerlejlighed,Fri handel,04-02-2009,1250000.0,2,3
roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,"Rødovrevej 321, 1. th.",2610,Ejerlejlighed,Fri handel,13-07-1993,425480.0,3,3
vibeholms-alle-14-2605-broendby-01530791__14_______,Vibeholms Allé 14,2605,Villa,Tvangsauktion,21-05-2012,2500000.0,1,3
vibeholms-alle-14-2605-broendby-01530791__14_______,Vibeholms Allé 14,2605,Villa,Fri handel,12-09-2006,8800000.0,2,3
vibeholms-alle-14-2605-broendby-01530791__14_______,Vibeholms Allé 14,2605,Villa,Fri handel,10-05-1996,1400000.0,3,3
soeborg-hovedgade-7-1-2870-dyssegaard-01570821___7__1____,"Søborg Hovedgade 7, 1.",2870,Villalejlighed,Tvangsauktion,16-05-2012,2080396.0,1,2
soeborg-hovedgade-7-1-2870-dyssegaard-01570821___7__1____,"Søborg Hovedgade 7, 1.",2870,Villalejlighed,Fri handel,02-03-1994,900000.0,2,2
leen-b-1-0-4-2630-taastrup-01694316___1_st___4,"Leen B 1, st. 4.",2630,Ejerlejlighed,Tvangsauktion,15-05-2012,120000.0,1,3
leen-b-1-0-4-2630-taastrup-01694316___1_st___4,"Leen B 1, st. 4.",2630,Ejerlejlighed,Fri handel,09-01-2009,595000.0,2,3
leen-b-1-0-4-2630-taastrup-01694316___1_st___4,"Leen B 1, st. 4.",2630,Ejerlejlighed,Fri handel,02-01-2003,594607.0,3,3
tvaervej-14b-2640-hedehusene-01698878_14b_______,Tværvej 14B,2640,Rækkehus,Tvangsauktion,09-05-2012,1125000.0,1,3
tvaervej-14b-2640-hedehusene-01698878_14b_______,Tværvej 14B,2640,Rækkehus,Fri handel,13-10-2006,2000000.0,2,3
tvaervej-14b-2640-hedehusene-01698878_14b_______,Tværvej 14B,2640,Rækkehus,Fri handel,24-05-2002,825000.0,3,3
tvaervej-14a-2640-hedehusene-01698878_14a_______,Tværvej 14A,2640,Rækkehus,Tvangsauktion,09-05-2012,1125000.0,1,3
tvaervej-14a-2640-hedehusene-01698878_14a_______,Tværvej 14A,2640,Rækkehus,Fri handel,13-10-2006,2000000.0,2,3
tvaervej-14a-2640-hedehusene-01698878_14a_______,Tværvej 14A,2640,Rækkehus,Fri handel,24-05-2002,825000.0,3,3
roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,"Rødovrevej 311, 1. mf.",2610,Ejerlejlighed,Tvangsauktion,25-04-2012,230000.0,1,3
roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,"Rødovrevej 311, 1. mf.",2610,Ejerlejlighed,Familie handel,22-12-2005,578000.0,2,3
roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,"Rødovrevej 311, 1. mf.",2610,Ejerlejlighed,Fri handel,02-10-1998,315000.0,3,3
vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,"Vejlegårdsparken 2, 3. 37.",2665,Ejerlejlighed,Tvangsauktion,25-04-2012,330000.0,1,3
vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,"Vejlegårdsparken 2, 3. 37.",2665,Ejerlejlighed,Fri handel,10-12-2005,925000.0,2,3
vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,"Vejlegårdsparken 2, 3. 37.",2665,Ejerlejlighed,Fri handel,09-09-2001,615000.0,3,3
kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,"Kanaltorvet 8, 3. 33.",2620,Ejerlejlighed,Tvangsauktion,23-04-2012,414000.0,1,3
kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,"Kanaltorvet 8, 3. 33.",2620,Ejerlejlighed,Fri handel,27-11-2006,1020000.0,2,3
kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,"Kanaltorvet 8, 3. 33.",2620,Ejerlejlighed,Fri handel,14-01-1998,346980.0,3,3
moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,"Mølleåparken 57, 1. b.",2800,Ejerlejlighed,Tvangsauktion,18-04-2012,730000.0,1,3
moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,"Mølleåparken 57, 1. b.",2800,Ejerlejlighed,Fri handel,16-05-2005,1225000.0,2,3
moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,"Mølleåparken 57, 1. b.",2800,Ejerlejlighed,Fri handel,24-10-1999,779000.0,3,3
hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,"Hvidovrevej 180, 1. 102.",2650,Ejerlejlighed,Tvangsauktion,18-04-2012,270000.0,1,3
hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,"Hvidovrevej 180, 1. 102.",2650,Ejerlejlighed,Fri handel,25-02-2005,743638.0,2,3
hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,"Hvidovrevej 180, 1. 102.",2650,Ejerlejlighed,Fri handel,11-07-2001,559900.0,3,3
brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,"Brannersvej 25, 1. 59.",2920,Ejerlejlighed,Tvangsauktion,18-04-2012,630000.0,1,3
brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,"Brannersvej 25, 1. 59.",2920,Ejerlejlighed,Fri handel,18-12-2002,1025000.0,2,3
brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,"Brannersvej 25, 1. 59.",2920,Ejerlejlighed,Fri handel,27-04-1999,714000.0,3,3
multebaervaenget-15-2650-hvidovre-01675764__15_______,Multebærvænget 15,2650,Rækkehus,Tvangsauktion,10-04-2012,1500000.0,1,2
multebaervaenget-15-2650-hvidovre-01675764__15_______,Multebærvænget 15,2650,Rækkehus,Fri handel,09-09-1996,787700.0,2,2
vejlebrovej-86-2-2-2635-ishoej-01830850__86__2___2,"Vejlebrovej 86, 2. 2.",2635,Ejerlejlighed,Tvangsauktion,04-04-2012,210000.0,1,1
gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,Gammel Klausdalsbrovej 565,2730,Villa,Tvangsauktion,28-03-2012,3410000.0,1,2
gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,Gammel Klausdalsbrovej 565,2730,Villa,Fri handel,07-05-2001,908000.0,2,2
horsbred-123-2625-vallensbaek-01872449_123_______,Horsbred 123,2625,Rækkehus,Tvangsauktion,26-03-2012,1789000.0,1,2
horsbred-123-2625-vallensbaek-01872449_123_______,Horsbred 123,2625,Rækkehus,Fri handel,14-08-1998,1495055.0,2,2
bovang-18-2660-broendby-strand-01530036__18_______,Bovang 18,2660,Villa,Tvangsauktion,20-03-2012,2150000.0,1,3
bovang-18-2660-broendby-strand-01530036__18_______,Bovang 18,2660,Villa,Fri handel,10-07-2007,3200000.0,2,3
bovang-18-2660-broendby-strand-01530036__18_______,Bovang 18,2660,Villa,Fri handel,12-01-1993,775000.0,3,3
h-p-olsens-vaenge-32-2630-taastrup-01692950__32_______,H P Olsens Vænge 32,2630,Rækkehus,Tvangsauktion,19-03-2012,1300000.0,1,1
augustvej-2-2860-soeborg-01590033___2_______,Augustvej 2,2860,Villa,Tvangsauktion,14-03-2012,2875000.0,1,3
augustvej-2-2860-soeborg-01590033___2_______,Augustvej 2,2860,Villa,Fri handel,09-04-2007,2850000.0,2,3
augustvej-2-2860-soeborg-01590033___2_______,Augustvej 2,2860,Villa,Fri handel,17-05-1999,1162590.0,3,3
loenborgvej-1-2650-hvidovre-01675555___1_______,Lønborgvej 1,2650,Villa,Tvangsauktion,12-03-2012,2300000.0,1,3
loenborgvej-1-2650-hvidovre-01675555___1_______,Lønborgvej 1,2650,Villa,Fri handel,07-05-2007,2600000.0,2,3
loenborgvej-1-2650-hvidovre-01675555___1_______,Lønborgvej 1,2650,Villa,Fri handel,19-03-1997,1029000.0,3,3
gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,"Gammel Køge Landevej 266, 1. d.",2650,Ejerlejlighed,Tvangsauktion,12-03-2012,600000.0,1,3
gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,"Gammel Køge Landevej 266, 1. d.",2650,Ejerlejlighed,Fri handel,17-01-2007,1395000.0,2,3
gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,"Gammel Køge Landevej 266, 1. d.",2650,Ejerlejlighed,Fri handel,18-01-2000,505755.0,3,3
lindebo-21-1-126-2630-taastrup-01694470__21__1_126,"Lindebo 21, 1. 126.",2630,Ejerlejlighed,Tvangsauktion,07-03-2012,300000.0,1,3
lindebo-21-1-126-2630-taastrup-01694470__21__1_126,"Lindebo 21, 1. 126.",2630,Ejerlejlighed,Fri handel,02-09-2010,675000.0,2,3
lindebo-21-1-126-2630-taastrup-01694470__21__1_126,"Lindebo 21, 1. 126.",2630,Ejerlejlighed,Fri handel,02-09-2010,675000.0,3,3
malervangen-14-2600-glostrup-01610001__14_______,Malervangen 14,2600,Villa,Tvangsauktion,05-03-2012,1600000.0,1,3
malervangen-14-2600-glostrup-01610001__14_______,Malervangen 14,2600,Villa,Andet,17-03-2008,935000.0,2,3
malervangen-14-2600-glostrup-01610001__14_______,Malervangen 14,2600,Villa,Fri handel,07-09-2005,816599.0,3,3
gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,"Gammelgårds Alle 7, 4. 43.",2665,Ejerlejlighed,Tvangsauktion,05-03-2012,438900.0,1,2
gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,"Gammelgårds Alle 7, 4. 43.",2665,Ejerlejlighed,Fri handel,15-02-1995,242000.0,2,2
mosehusvej-4-2610-roedovre-01750580___4_______,Mosehusvej 4,2610,Villa,Tvangsauktion,05-03-2012,1600000.0,1,2
mosehusvej-4-2610-roedovre-01750580___4_______,Mosehusvej 4,2610,Villa,Fri handel,30-06-2003,2053662.0,2,2
margrethevej-33-1-2900-hellerup-01570547__33__1____,"Margrethevej 33, 1.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,1,3
margrethevej-33-1-2900-hellerup-01570547__33__1____,"Margrethevej 33, 1.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,2,3
margrethevej-33-1-2900-hellerup-01570547__33__1____,"Margrethevej 33, 1.",2900,Villalejlighed,Fri handel,18-08-2004,2800000.0,3,3
margrethevej-33-0-2900-hellerup-01570547__33_st____,"Margrethevej 33, st.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,1,3
margrethevej-33-0-2900-hellerup-01570547__33_st____,"Margrethevej 33, st.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,2,3
margrethevej-33-0-2900-hellerup-01570547__33_st____,"Margrethevej 33, st.",2900,Villalejlighed,Fri handel,18-08-2004,2800000.0,3,3
hortensiavej-9-0-2600-glostrup-01610208___9_st____,"Hortensiavej 9, st.",2600,Ejerlejlighed,Tvangsauktion,15-02-2012,6800000.0,1,1
h-c-bojsensvej-15-2650-hvidovre-01673315__15_______,H C Bojsensvej 15,2650,Villa,Tvangsauktion,15-02-2012,2725000.0,1,2
h-c-bojsensvej-15-2650-hvidovre-01673315__15_______,H C Bojsensvej 15,2650,Villa,Fri handel,14-07-1995,804540.0,2,2
vildtbaneparken-75-2635-ishoej-01830889__75_______,Vildtbaneparken 75,2635,Rækkehus,Tvangsauktion,07-02-2012,1215000.0,1,3
vildtbaneparken-75-2635-ishoej-01830889__75_______,Vildtbaneparken 75,2635,Rækkehus,Fri handel,30-01-2008,2100000.0,2,3
vildtbaneparken-75-2635-ishoej-01830889__75_______,Vildtbaneparken 75,2635,Rækkehus,Fri handel,09-08-1995,827600.0,3,3
porsager-35-2620-albertslund-01650365__35_______,Porsager 35,2620,Villa,Tvangsauktion,07-02-2012,1572217.0,1,2
porsager-35-2620-albertslund-01650365__35_______,Porsager 35,2620,Villa,Fri handel,03-10-2003,1624000.0,2,2
strandvangen-3-2650-hvidovre-01678154___3_______,Strandvangen 3,2650,Villa,Tvangsauktion,31-01-2012,1000000.0,1,3
strandvangen-3-2650-hvidovre-01678154___3_______,Strandvangen 3,2650,Villa,Familie handel,25-01-2005,501601.0,2,3
strandvangen-3-2650-hvidovre-01678154___3_______,Strandvangen 3,2650,Villa,Fri handel,26-11-2001,1149000.0,3,3
kaerbyvej-137-2610-roedovre-01750485_137_______,Kærbyvej 137,2610,Villa,Tvangsauktion,24-01-2012,2175000.0,1,3
kaerbyvej-137-2610-roedovre-01750485_137_______,Kærbyvej 137,2610,Villa,Fri handel,11-06-2007,2900000.0,2,3
kaerbyvej-137-2610-roedovre-01750485_137_______,Kærbyvej 137,2610,Villa,Fri handel,11-06-2007,2900000.0,3,3
vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,"Vejlegårdsparken 12, 1. 16.",2665,Ejerlejlighed,Tvangsauktion,23-01-2012,360000.0,1,3
vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,"Vejlegårdsparken 12, 1. 16.",2665,Ejerlejlighed,Fri handel,31-01-2006,949000.0,2,3
vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,"Vejlegårdsparken 12, 1. 16.",2665,Ejerlejlighed,Fri handel,03-01-2000,437077.0,3,3
jaegersborg-alle-137c-1-2820-gentofte-01570423137c__1____,"Jægersborg Alle 137C, 1.",2820,Ejerlejlighed,Tvangsauktion,18-01-2012,1261867.0,1,2
jaegersborg-alle-137c-1-2820-gentofte-01570423137c__1____,"Jægersborg Alle 137C, 1.",2820,Ejerlejlighed,Fri handel,28-06-2001,3031918.0,2,2
bagsvaerd-hovedgade-99-2-j-2880-bagsvaerd-01590039__99__2___j,"Bagsværd Hovedgade 99, 2. j.",2880,Ejerlejlighed,Tvangsauktion,16-01-2012,310000.0,1,3
bagsvaerd-hovedgade-99-2-j-2880-bagsvaerd-01590039__99__2___j,"Bagsværd Hovedgade 99, 2. j.",2880,Ejerlejlighed,Fri handel,19-03-2007,725000.0,2,3
bagsvaerd-hovedgade-99-2-j-2880-bagsvaerd-01590039__99__2___j,"Bagsværd Hovedgade 99, 2. j.",2880,Ejerlejlighed,Fri handel,21-09-2002,661653.0,3,3
snogegaardsvej-8k-1-tv-2820-gentofte-01570761__8k__1__tv,"Snogegårdsvej 8K, 1. tv.",2820,Ejerlejlighed,Tvangsauktion,11-01-2012,600000.0,1,3
snogegaardsvej-8k-1-tv-2820-gentofte-01570761__8k__1__tv,"Snogegårdsvej 8K, 1. tv.",2820,Ejerlejlighed,Fri handel,30-01-2007,1490000.0,2,3
snogegaardsvej-8k-1-tv-2820-gentofte-01570761__8k__1__tv,"Snogegårdsvej 8K, 1. tv.",2820,Ejerlejlighed,Fri handel,26-09-1994,405000.0,3,3
brogaardsvej-69-0-tv-2820-gentofte-01570087__69_st__tv,"Brogårdsvej 69, st. tv.",2820,Ejerlejlighed,Tvangsauktion,10-01-2012,1035000.0,1,3
brogaardsvej-69-0-tv-2820-gentofte-01570087__69_st__tv,"Brogårdsvej 69, st. tv.",2820,Ejerlejlighed,Fri handel,06-12-2004,600000.0,2,3
brogaardsvej-69-0-tv-2820-gentofte-01570087__69_st__tv,"Brogårdsvej 69, st. tv.",2820,Ejerlejlighed,Fri handel,05-03-2001,439000.0,3,3
vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,"Vejlebrovej 124, 3. mf.",2635,Ejerlejlighed,Tvangsauktion,14-12-2011,220000.0,1,3
vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,"Vejlebrovej 124, 3. mf.",2635,Ejerlejlighed,Fri handel,23-10-2006,869005.0,2,3
vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,"Vejlebrovej 124, 3. mf.",2635,Ejerlejlighed,Fri handel,18-11-2002,469000.0,3,3
vejlegaardsparken-2-4-43-2665-vallensbaek-strand-01879267___2__4__43,"Vejlegårdsparken 2, 4. 43.",2665,Ejerlejlighed,Tvangsauktion,13-12-2011,300000.0,1,3
vejlegaardsparken-2-4-43-2665-vallensbaek-strand-01879267___2__4__43,"Vejlegårdsparken 2, 4. 43.",2665,Ejerlejlighed,Fri handel,03-07-2002,725000.0,2,3
vejlegaardsparken-2-4-43-2665-vallensbaek-strand-01879267___2__4__43,"Vejlegårdsparken 2, 4. 43.",2665,Ejerlejlighed,Fri handel,30-08-2000,504124.0,3,3
eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,"Eremitageparken 201, 2. c.",2800,Ejerlejlighed,Tvangsauktion,07-12-2011,740000.0,1,3
eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,"Eremitageparken 201, 2. c.",2800,Ejerlejlighed,Familie handel,21-12-2006,1105000.0,2,3
eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,"Eremitageparken 201, 2. c.",2800,Ejerlejlighed,Fri handel,26-02-2005,1335000.0,3,3
lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,"Lyngbyvej 343D, st. mf.",2820,Ejerlejlighed,Tvangsauktion,07-12-2011,410000.0,1,3
lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,"Lyngbyvej 343D, st. mf.",2820,Ejerlejlighed,Fri handel,04-02-2008,975000.0,2,3
lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,"Lyngbyvej 343D, st. mf.",2820,Ejerlejlighed,Fri handel,05-02-2007,975000.0,3,3
lystoftevej-18a-1-th-2800-kongens-lyngby-01730550_18a__1__th,"Lystoftevej 18A, 1. th.",2800,Ejerlejlighed,Tvangsauktion,07-12-2011,3000000.0,1,1
saven-c-1-1-2-2630-taastrup-01696694___1__1___2,"Saven C 1, 1. 2.",2630,Ejerlejlighed,Tvangsauktion,06-12-2011,958000.0,1,3
saven-c-1-1-2-2630-taastrup-01696694___1__1___2,"Saven C 1, 1. 2.",2630,Ejerlejlighed,Fri handel,15-11-2005,1895000.0,2,3
saven-c-1-1-2-2630-taastrup-01696694___1__1___2,"Saven C 1, 1. 2.",2630,Ejerlejlighed,Fri handel,07-11-2003,1322093.0,3,3
mosevej-23-2860-soeborg-01590577__23_______,Mosevej 23,2860,Rækkehus,Tvangsauktion,05-12-2011,2275000.0,1,1
taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,"Taastrup Have 23, 1. th.",2630,Ejerlejlighed,Tvangsauktion,16-11-2011,610000.0,1,2
taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,"Taastrup Have 23, 1. th.",2630,Ejerlejlighed,Fri handel,19-10-2004,925000.0,2,2
vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,"Vejlebrovej 60, 1. tv.",2635,Ejerlejlighed,Tvangsauktion,14-11-2011,700000.0,1,3
vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,"Vejlebrovej 60, 1. tv.",2635,Ejerlejlighed,Fri handel,03-05-2006,1578623.0,2,3
vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,"Vejlebrovej 60, 1. tv.",2635,Ejerlejlighed,Fri handel,26-11-2002,860000.0,3,3
prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,"Prinsesse Alexandrines Alle 18, 2. th.",2920,Ejerlejlighed,Tvangsauktion,10-11-2011,1475000.0,1,3
prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,"Prinsesse Alexandrines Alle 18, 2. th.",2920,Ejerlejlighed,Fri handel,05-12-2005,1995000.0,2,3
prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,"Prinsesse Alexandrines Alle 18, 2. th.",2920,Ejerlejlighed,Fri handel,08-01-2004,1250000.0,3,3
strandvejen-141-2-th-2900-hellerup-01570802_141__2__th,"Strandvejen 141, 2. th.",2900,Ejerlejlighed,Tvangsauktion,09-11-2011,19000000.0,1,1
