Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales,Address_details,City,Floor,Floor_Count,Heating_Type,Last_Remodel_Year,Link,Living_Area,Postal_Code_details,Price_details,Property_Type_details,Roof_Type,Rooms,Scrape_Date,Source_Site,URL,Wall_Material,Weighted_Area
batterivej-1-2860-soeborg-01590055___1_______,Batterivej 1,2860,Villa,Fri handel,18-10-1993,670000.0,3,3,Batterivej 1,Søborg,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/batterivej-1-2860-soeborg-01590055___1_______,100.0,2860.0,3934000.0,Villa,Tegl,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/batterivej-1-2860-soeborg-01590055___1_______,Mursten,134.15
froehaven-28-2630-taastrup-01691908__28_______,Frøhaven 28,2630,Villa,Tvangsauktion,17-05-2017,2907000.0,1,1,Frøhaven 28,Taastrup,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/froehaven-28-2630-taastrup-01691908__28_______,184.0,2630.0,5389000.0,Villa,Betontagsten,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/froehaven-28-2630-taastrup-01691908__28_______,Træ,183.8
almeengen-3-2740-skovlunde-01510507___3_______,Almeengen 3,2740,Villa,Tvangsauktion,16-05-2017,3495000.0,1,2,Almeengen 3,Skovlunde,N/A,1.0,Centralvarme med én fyringsenhed,1991,/adresse/almeengen-3-2740-skovlunde-01510507___3_______,141.0,2740.0,4054000.0,Villa,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/almeengen-3-2740-skovlunde-01510507___3_______,Mursten,153.25
almeengen-3-2740-skovlunde-01510507___3_______,Almeengen 3,2740,Villa,Fri handel,15-11-2003,2200000.0,2,2,Almeengen 3,Skovlunde,N/A,1.0,Centralvarme med én fyringsenhed,1991,/adresse/almeengen-3-2740-skovlunde-01510507___3_______,141.0,2740.0,4054000.0,Villa,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/almeengen-3-2740-skovlunde-01510507___3_______,Mursten,153.25
klovtofteparken-12-2630-taastrup-01693871__12_______,Klovtofteparken 12,2630,Rækkehus,Tvangsauktion,18-04-2017,2100000.0,1,3,Klovtofteparken 12,Taastrup,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,118.0,2630.0,3081000.0,Rækkehus,Betontagsten,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,Mursten,139.2
klovtofteparken-12-2630-taastrup-01693871__12_______,Klovtofteparken 12,2630,Rækkehus,Fri handel,01-08-2006,2550000.0,2,3,Klovtofteparken 12,Taastrup,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,118.0,2630.0,3081000.0,Rækkehus,Betontagsten,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,Mursten,139.2
klovtofteparken-12-2630-taastrup-01693871__12_______,Klovtofteparken 12,2630,Rækkehus,Fri handel,31-05-1996,750000.0,3,3,Klovtofteparken 12,Taastrup,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,118.0,2630.0,3081000.0,Rækkehus,Betontagsten,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/klovtofteparken-12-2630-taastrup-01693871__12_______,Mursten,139.2
ulborgvej-16-2760-maaloev-01510807__16_______,Ulborgvej 16,2760,Villa,Tvangsauktion,18-04-2017,1973400.0,1,2,Ulborgvej 16,Måløv,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,189.0,2760.0,9393000.0,Villa,Tagpap med stor hældning,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,Mursten,195.4
ulborgvej-16-2760-maaloev-01510807__16_______,Ulborgvej 16,2760,Villa,Fri handel,14-01-1997,606000.0,2,2,Ulborgvej 16,Måløv,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,189.0,2760.0,9393000.0,Villa,Tagpap med stor hældning,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ulborgvej-16-2760-maaloev-01510807__16_______,Mursten,195.4
pileskovvej-13-2635-ishoej-01830560__13_______,Pileskovvej 13,2635,Villa,Tvangsauktion,31-03-2017,2768300.0,1,2,Pileskovvej 13,Ishøj,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,179.0,2635.0,4003000.0,Villa,Fibercement herunder asbest,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,Mursten,181.3
pileskovvej-13-2635-ishoej-01830560__13_______,Pileskovvej 13,2635,Villa,Fri handel,19-07-2002,1945000.0,2,2,Pileskovvej 13,Ishøj,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,179.0,2635.0,4003000.0,Villa,Fibercement herunder asbest,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,Mursten,181.3
skovvej-7-2750-ballerup-01510309___7_______,Skovvej 7,2750,Villa,Tvangsauktion,21-03-2017,2674063.0,1,2,Skovvej 7,Ballerup,N/A,1.0,Centralvarme med én fyringsenhed,1961,/adresse/skovvej-7-2750-ballerup-01510309___7_______,222.0,2750.0,6150000.0,Villa,Tegl,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/skovvej-7-2750-ballerup-01510309___7_______,Mursten,240.9
skovvej-7-2750-ballerup-01510309___7_______,Skovvej 7,2750,Villa,Fri handel,19-03-1992,970000.0,2,2,Skovvej 7,Ballerup,N/A,1.0,Centralvarme med én fyringsenhed,1961,/adresse/skovvej-7-2750-ballerup-01510309___7_______,222.0,2750.0,6150000.0,Villa,Tegl,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/skovvej-7-2750-ballerup-01510309___7_______,Mursten,240.9
groennevej-42-2830-virum-01730302__42_______,Grønnevej 42,2830,Rækkehus,Tvangsauktion,01-03-2017,6600000.0,1,1,Grønnevej 42,Virum,N/A,2.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/groennevej-42-2830-virum-01730302__42_______,150.0,2830.0,6798000.0,Rækkehus,Tagpap med stor hældning,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/groennevej-42-2830-virum-01730302__42_______,Mursten,180
lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,"Lundtoftevej 293, st. tv.",2800,Ejerlejlighed,Tvangsauktion,01-03-2017,5028400.0,1,2,"Lundtoftevej 293, st. tv.",Kongens Lyngby,N/A,2.0,Centralvarme med én fyringsenhed,1962,/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,222.0,2800.0,9591000.0,Ejerlejlighed,Tagpap med stor hældning,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,Mursten,Ikke oplyst
lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,"Lundtoftevej 293, st. tv.",2800,Ejerlejlighed,Fri handel,13-12-2006,2800000.0,2,2,"Lundtoftevej 293, st. tv.",Kongens Lyngby,N/A,2.0,Centralvarme med én fyringsenhed,1962,/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,222.0,2800.0,9591000.0,Ejerlejlighed,Tagpap med stor hældning,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,Mursten,Ikke oplyst
saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,"Saksen D 2, st. 1.",2630,Ejerlejlighed,Tvangsauktion,21-02-2017,1316296.0,1,3,"Saksen D 2, st. 1.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,85.0,2630.0,1958000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,Betonelementer,Ikke oplyst
saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,"Saksen D 2, st. 1.",2630,Ejerlejlighed,Fri handel,13-07-1992,480000.0,2,3,"Saksen D 2, st. 1.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,85.0,2630.0,1958000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,Betonelementer,Ikke oplyst
saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,"Saksen D 2, st. 1.",2630,Ejerlejlighed,Fri handel,18-02-1992,480000.0,3,3,"Saksen D 2, st. 1.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,85.0,2630.0,1958000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saksen-d-2-0-1-2630-taastrup-01696642___2_st___1,Betonelementer,Ikke oplyst
smedevaenget-28-2640-hedehusene-01697065__28_______,Smedevænget 28,2640,Villa,Tvangsauktion,18-01-2017,2631275.0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
smedevaenget-28-2640-hedehusene-01697065__28_______,Smedevænget 28,2640,Villa,Fri handel,12-10-1995,157000.0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
smedevaenget-28-2640-hedehusene-01697065__28_______,Smedevænget 28,2640,Villa,Fri handel,29-09-1995,1584300.0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,"Ordrupvej 37A, 1. th.",2920,Ejerlejlighed,Tvangsauktion,18-01-2017,1234835.0,1,2,"Ordrupvej 37A, 1. th.",Charlottenlund,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,53.0,2920.0,2322000.0,Ejerlejlighed,Tagpap med stor hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,Mursten,Ikke oplyst
ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,"Ordrupvej 37A, 1. th.",2920,Ejerlejlighed,Fri handel,29-01-2007,1550000.0,2,2,"Ordrupvej 37A, 1. th.",Charlottenlund,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,53.0,2920.0,2322000.0,Ejerlejlighed,Tagpap med stor hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,Mursten,Ikke oplyst
vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,"Vangede Bygade 103, st. tv.",2820,Ejerlejlighed,Tvangsauktion,04-01-2017,1131800.0,1,3,"Vangede Bygade 103, st. tv.",Gentofte,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,62.0,2820.0,2364000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,Mursten,Ikke oplyst
vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,"Vangede Bygade 103, st. tv.",2820,Ejerlejlighed,Fri handel,25-02-2007,1200000.0,2,3,"Vangede Bygade 103, st. tv.",Gentofte,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,62.0,2820.0,2364000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,Mursten,Ikke oplyst
vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,"Vangede Bygade 103, st. tv.",2820,Ejerlejlighed,Fri handel,25-04-1994,398000.0,3,3,"Vangede Bygade 103, st. tv.",Gentofte,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,62.0,2820.0,2364000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vangede-bygade-103-0-tv-2820-gentofte-01570903_103_st__tv,Mursten,Ikke oplyst
moerkager-53-2620-albertslund-01650329__53_______,Mørkager 53,2620,Villa,Tvangsauktion,03-01-2017,3450000.0,1,2,Mørkager 53,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/moerkager-53-2620-albertslund-01650329__53_______,129.0,2620.0,4068000.0,Villa,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/moerkager-53-2620-albertslund-01650329__53_______,Mursten,166.65
moerkager-53-2620-albertslund-01650329__53_______,Mørkager 53,2620,Villa,Fri handel,11-08-2006,3295000.0,2,2,Mørkager 53,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/moerkager-53-2620-albertslund-01650329__53_______,129.0,2620.0,4068000.0,Villa,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/moerkager-53-2620-albertslund-01650329__53_______,Mursten,166.65
fyrmestervej-16-2660-broendby-strand-01530168__16_______,Fyrmestervej 16,2660,Villa,Tvangsauktion,25-10-2016,2134000.0,1,2,Fyrmestervej 16,Brøndby Strand,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,122.0,2660.0,3312000.0,Villa,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,Mursten,125.3
fyrmestervej-16-2660-broendby-strand-01530168__16_______,Fyrmestervej 16,2660,Villa,Fri handel,27-11-1996,885000.0,2,2,Fyrmestervej 16,Brøndby Strand,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,122.0,2660.0,3312000.0,Villa,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/fyrmestervej-16-2660-broendby-strand-01530168__16_______,Mursten,125.3
baekgaardsvej-6-2640-hedehusene-01690974___6_______,Bækgårdsvej 6,2640,Villa,Tvangsauktion,15-10-2016,1100000.0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
baekgaardsvej-6-2640-hedehusene-01690974___6_______,Bækgårdsvej 6,2640,Villa,Familie handel,18-12-2006,1041250.0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,"Stengårds Alle 6, st. 1.",2800,Ejerlejlighed,Tvangsauktion,30-09-2016,699310.0,1,3,"Stengårds Alle 6, st. 1.",Kongens Lyngby,N/A,2.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,41.0,2800.0,1622000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,Mursten,Ikke oplyst
stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,"Stengårds Alle 6, st. 1.",2800,Ejerlejlighed,Fri handel,02-11-1994,291000.0,2,3,"Stengårds Alle 6, st. 1.",Kongens Lyngby,N/A,2.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,41.0,2800.0,1622000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,Mursten,Ikke oplyst
stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,"Stengårds Alle 6, st. 1.",2800,Ejerlejlighed,Fri handel,27-01-1992,245000.0,3,3,"Stengårds Alle 6, st. 1.",Kongens Lyngby,N/A,2.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,41.0,2800.0,1622000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/stengaards-alle-6-0-1-2800-kongens-lyngby-01730776___6_st___1,Mursten,Ikke oplyst
hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,"Hollandsvej 21, 1. tv.",2800,Ejerlejlighed,Tvangsauktion,06-07-2016,1186385.0,1,3,"Hollandsvej 21, 1. tv.",Kongens Lyngby,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,55.0,2800.0,2068000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,Mursten,Ikke oplyst
hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,"Hollandsvej 21, 1. tv.",2800,Ejerlejlighed,Fri handel,05-06-2007,1600000.0,2,3,"Hollandsvej 21, 1. tv.",Kongens Lyngby,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,55.0,2800.0,2068000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,Mursten,Ikke oplyst
hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,"Hollandsvej 21, 1. tv.",2800,Ejerlejlighed,Fri handel,23-03-2000,689931.0,3,3,"Hollandsvej 21, 1. tv.",Kongens Lyngby,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,55.0,2800.0,2068000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/hollandsvej-21-1-tv-2800-kongens-lyngby-01730344__21__1__tv,Mursten,Ikke oplyst
i.h.mundts-vej-24-2830-virum-01730375__24_______,I.H.Mundts Vej 24,2830,Villa,Tvangsauktion,15-06-2016,5500000.0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
i.h.mundts-vej-24-2830-virum-01730375__24_______,I.H.Mundts Vej 24,2830,Villa,Tvangsauktion,15-06-2016,5500000.0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
i.h.mundts-vej-24-2830-virum-01730375__24_______,I.H.Mundts Vej 24,2830,Villa,Fri handel,08-02-2001,5500000.0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,"Ellebækvej 68, st. tv.",2820,Ejerlejlighed,Tvangsauktion,18-05-2016,1245000.0,1,3,"Ellebækvej 68, st. tv.",Gentofte,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,55.0,2820.0,1941000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,Mursten,Ikke oplyst
ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,"Ellebækvej 68, st. tv.",2820,Ejerlejlighed,Fri handel,29-06-2012,795000.0,2,3,"Ellebækvej 68, st. tv.",Gentofte,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,55.0,2820.0,1941000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,Mursten,Ikke oplyst
ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,"Ellebækvej 68, st. tv.",2820,Ejerlejlighed,Fri handel,30-03-2009,795000.0,3,3,"Ellebækvej 68, st. tv.",Gentofte,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,55.0,2820.0,1941000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ellebaekvej-68-0-tv-2820-gentofte-01570177__68_st__tv,Mursten,Ikke oplyst
vejledalen-362-2635-ishoej-01830854_362_______,Vejledalen 362,2635,Rækkehus,Tvangsauktion,10-05-2016,1695000.0,1,3,Vejledalen 362,Ishøj,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-362-2635-ishoej-01830854_362_______,101.0,2635.0,2170000.0,Rækkehus,Betontagsten,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-362-2635-ishoej-01830854_362_______,Træ,98.5
vejledalen-362-2635-ishoej-01830854_362_______,Vejledalen 362,2635,Rækkehus,Fri handel,18-12-1994,405000.0,2,3,Vejledalen 362,Ishøj,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-362-2635-ishoej-01830854_362_______,101.0,2635.0,2170000.0,Rækkehus,Betontagsten,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-362-2635-ishoej-01830854_362_______,Træ,98.5
vejledalen-362-2635-ishoej-01830854_362_______,Vejledalen 362,2635,Rækkehus,Tvangsauktion,29-03-1993,195000.0,3,3,Vejledalen 362,Ishøj,N/A,2.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-362-2635-ishoej-01830854_362_______,101.0,2635.0,2170000.0,Rækkehus,Betontagsten,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-362-2635-ishoej-01830854_362_______,Træ,98.5
leen-a-3-3-1-2630-taastrup-01694314___3__3___1,"Leen A 3, 3. 1.",2630,Ejerlejlighed,Tvangsauktion,11-04-2016,550000.0,1,2,"Leen A 3, 3. 1.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,35.0,2630.0,944000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,Betonelementer,Ikke oplyst
leen-a-3-3-1-2630-taastrup-01694314___3__3___1,"Leen A 3, 3. 1.",2630,Ejerlejlighed,Fri handel,15-07-2005,600000.0,2,2,"Leen A 3, 3. 1.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,35.0,2630.0,944000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,Betonelementer,Ikke oplyst
ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,"Ordrupvej 75A, 1. th.",2920,Ejerlejlighed,Tvangsauktion,06-04-2016,975000.0,1,3,"Ordrupvej 75A, 1. th.",Charlottenlund,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,63.0,2920.0,2622000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,Mursten,Ikke oplyst
ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,"Ordrupvej 75A, 1. th.",2920,Ejerlejlighed,Fri handel,20-12-2005,1995000.0,2,3,"Ordrupvej 75A, 1. th.",Charlottenlund,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,63.0,2920.0,2622000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,Mursten,Ikke oplyst
ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,"Ordrupvej 75A, 1. th.",2920,Ejerlejlighed,Fri handel,22-10-2003,1235000.0,3,3,"Ordrupvej 75A, 1. th.",Charlottenlund,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,63.0,2920.0,2622000.0,Ejerlejlighed,Tegl,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,Mursten,Ikke oplyst
lille-strandvej-5-2900-hellerup-01570510___5_______,Lille Strandvej 5,2900,Villa,Tvangsauktion,09-03-2016,6000000.0,1,3,Lille Strandvej 5,Hellerup,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/lille-strandvej-5-2900-hellerup-01570510___5_______,216.0,2900.0,21089000.0,Villa,Fibercement herunder asbest,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/lille-strandvej-5-2900-hellerup-01570510___5_______,Mursten,267.4
